8.080226954000000461e+00,-6.446168639440000447e+01,-1.783385510109999927e+02
8.080230703999999875e+00,-6.884366617179999537e+01,1.649493781209999952e+02
8.080234453999999289e+00,-6.391100685600000020e+01,-1.712518960170000071e+02
8.080238204000000479e+00,-6.622021531839999398e+01,-1.549965808350000032e+02
8.080241953999999893e+00,-6.791172260209999934e+01,1.599777571449999982e+02
8.080245703999999307e+00,-6.675828015140000105e+01,1.582396926510000128e+02
8.080249454000000497e+00,-6.527510485489999326e+01,-1.779072876300000132e+02
8.080253203999999911e+00,-6.618828776620000554e+01,-1.512928780640000070e+02
8.080256953990000213e+00,-6.399441886990000228e+01,-1.605619896759999961e+02
8.080260703989999627e+00,-7.293783807190000346e+01,-1.625491603250000026e+02
8.080264453989999041e+00,-6.378437490350000161e+01,-1.671629299660000072e+02
8.080268203990000231e+00,-6.625188779139999440e+01,-1.644638039849999984e+02
8.080271953989999645e+00,-6.864793834360000346e+01,1.764674722169999939e+02
8.080275703989999059e+00,-6.536290698419999501e+01,1.783599021820000132e+02
8.080279453990000249e+00,-7.332364971740000215e+01,-1.444567300839999859e+02
8.080283203989999663e+00,-6.475629669479999961e+01,1.703676969340000085e+02
8.080286953989999077e+00,-6.685573277730000541e+01,-1.658230408739999859e+02
8.080290703990000267e+00,-6.841243368930000202e+01,-1.724189959199999862e+02
8.080294453989999681e+00,-6.598747494769999378e+01,-1.641025780919999875e+02
8.080298203989999095e+00,-6.914285249809999812e+01,-1.752010311790000117e+02
8.080301953990000285e+00,-6.392831950840000133e+01,1.790209759530000042e+02
8.080305703989999699e+00,-6.848345121959999915e+01,1.661606704900000011e+02
8.080309453989999113e+00,-6.673533834020000199e+01,1.791374600940000050e+02
8.080313203990000304e+00,-6.545628052540000397e+01,-1.749305983739999988e+02
8.080316953979998829e+00,-7.086761046210000359e+01,-1.670850814640000124e+02
8.080320703980000019e+00,-6.630099590410000587e+01,-1.786564673299999981e+02
8.080324453979999433e+00,-6.916285642660000121e+01,-1.745406916530000103e+02
8.080328203979998847e+00,-6.464635264800000414e+01,-1.688944568530000083e+02
8.080331953980000037e+00,-6.536414816629999791e+01,-1.714151752459999898e+02
