8.392500000000000000e+09,-7.730113681090000455e+01,6.386638699240000250e+01
8.392625000000000000e+09,-7.746771069439999735e+01,6.429575423619999697e+01
8.392750000000000000e+09,-7.605894971319999343e+01,6.408540614659999335e+01
8.392875000000000000e+09,-7.315320613080000101e+01,6.266208049290000304e+01
8.393000000000000000e+09,-7.625611934479999832e+01,6.451657338379999374e+01
8.393125000000000000e+09,-7.556019282559999795e+01,5.063497126090000222e+01
8.393250000000000000e+09,-7.518157143329999315e+01,5.793740863539999708e+01
8.393375000000000000e+09,-7.401150235869999960e+01,5.041037324220000215e+01
8.393500000000000000e+09,-7.460795547690000262e+01,4.379587950370000016e+01
8.393625000000000000e+09,-7.293563192630000458e+01,6.540823868040000377e+01
8.393750000000000000e+09,-7.399735432239999966e+01,7.058331810640000015e+01
8.393875000000000000e+09,-7.468703610699999729e+01,6.068639679820000055e+01
8.394000000000000000e+09,-7.483052204019999465e+01,4.518275642969999950e+01
8.394125000000000000e+09,-7.465239437409999823e+01,4.517176708329999713e+01
8.394250000000000000e+09,-7.498960577889999968e+01,5.323294807490000125e+01
8.394375000000000000e+09,-7.498826472919999730e+01,5.416903020360000198e+01
8.394500000000000000e+09,-7.392759048800000699e+01,6.036050263450000131e+01
8.394625000000000000e+09,-7.476349517139999534e+01,4.904804757550000005e+01
8.394750000000000000e+09,-7.284794693409999411e+01,5.535608287899999880e+01
8.394875000000000000e+09,-7.448851173709999784e+01,6.358700071129999998e+01
8.395000000000000000e+09,-7.527503738420000445e+01,5.476919893649999693e+01
8.395125000000000000e+09,-7.348538292989999832e+01,4.933952426289999948e+01
8.395250000000000000e+09,-7.498999324269999533e+01,4.944506815689999968e+01
8.395375000000000000e+09,-7.443510165220000374e+01,5.124526211789999763e+01
8.395500000000000000e+09,-7.444970105599999499e+01,4.591383692830000030e+01
8.395625000000000000e+09,-7.430368838709999579e+01,5.233329040729999804e+01
8.395750000000000000e+09,-7.261203557439999656e+01,5.543817289559999750e+01
8.395875000000000000e+09,-7.326746742630000142e+01,4.019225530829999826e+01
8.396000000000000000e+09,-7.493304977309999515e+01,6.279896409479999875e+01
8.396125000000000000e+09,-7.491712614300000439e+01,6.658462429310000630e+01
8.396250000000000000e+09,-7.616266115290000016e+01,5.144892375890000125e+01
8.396375000000000000e+09,-7.424717111469999509e+01,5.352353912630000110e+01
8.396500000000000000e+09,-7.346046731479999892e+01,5.153703052729999712e+01
8.396625000000000000e+09,-7.504253709319999643e+01,5.049553899320000028e+01
8.396750000000000000e+09,-7.647972239669999794e+01,4.387347982520000045e+01
8.396875000000000000e+09,-7.399944024709999724e+01,4.656050365219999776e+01
8.397000000000000000e+09,-7.477244300350000117e+01,5.286467502499999682e+01
8.397125000000000000e+09,-7.384854813219999414e+01,5.453167904789999909e+01
8.397250000000000000e+09,-7.317233867230000044e+01,5.292793209149999711e+01
8.397375000000000000e+09,-7.396277314339999975e+01,4.182440728769999794e+01
