7.506389999999999937e-03 1.192520000000000061e-05 4.453780000000000065e-03 9.728926999999999831e-06
7.533100000000000039e-03 1.204129999999999938e-05 4.457120000000000179e-03 9.728358000000000006e-06
7.531590000000000333e-03 1.207800000000000023e-05 4.473360000000000010e-03 9.768019000000000641e-06
7.523710000000000293e-03 1.245820000000000042e-05 4.434269999999999705e-03 9.729791999999999356e-06
7.518979999999999761e-03 1.254529999999999998e-05 4.454630000000000221e-03 9.749753000000000840e-06
7.530870000000000272e-03 1.287499999999999955e-05 4.466640000000000020e-03 9.740788999999999887e-06
7.494309999999999687e-03 1.300770000000000084e-05 4.443400000000000127e-03 9.728762000000000146e-06
7.560270000000000011e-03 1.313790000000000003e-05 4.457120000000000179e-03 9.730722999999999432e-06
7.522430000000000089e-03 1.304869999999999926e-05 4.457739999999999966e-03 9.741262000000000450e-06
7.523219999999999734e-03 1.329180000000000037e-05 4.445610000000000013e-03 9.728971000000000198e-06
7.524600000000000212e-03 1.343250000000000056e-05 4.458629999999999885e-03 9.740657999999999871e-06
7.540999999999999960e-03 1.356339999999999960e-05 4.464479999999999837e-03 9.758692000000000045e-06
7.524369999999999843e-03 1.373750000000000019e-05 4.461729999999999689e-03 9.742405999999999842e-06
7.522339999999999756e-03 1.389799999999999975e-05 4.450850000000000119e-03 9.727933000000000768e-06
7.522120000000000195e-03 1.406639999999999970e-05 4.461289999999999700e-03 9.771144000000000717e-06
7.531259999999999691e-03 1.411869999999999918e-05 4.479890000000000261e-03 9.767930000000000514e-06
7.518529999999999831e-03 1.301290000000000038e-05 4.452430000000000276e-03 9.728572000000000407e-06
7.564949999999999973e-03 1.332720000000000007e-05 4.442589999999999734e-03 9.728907999999999518e-06
7.533149999999999742e-03 1.332379999999999939e-05 4.443240000000000210e-03 9.728397000000000024e-06
7.539539999999999957e-03 1.352469999999999944e-05 4.479959999999999845e-03 9.769918999999999725e-06
7.531959999999999870e-03 1.371050000000000027e-05 4.455250000000000009e-03 9.728343000000000651e-06
7.540800000000000280e-03 1.371329999999999964e-05 4.467470000000000295e-03 9.728924999999999352e-06
7.552869999999999723e-03 1.390770000000000069e-05 4.474460000000000416e-03 9.762132999999999526e-06
7.527039999999999599e-03 1.425959999999999981e-05 4.452130000000000323e-03 9.728887999999999813e-06
7.533350000000000289e-03 1.440820000000000039e-05 4.476660000000000361e-03 9.770955999999999763e-06
7.532689999999999872e-03 1.433899999999999942e-05 4.458150000000000134e-03 9.728099999999999237e-06
7.535799999999999617e-03 1.462799999999999954e-05 4.460379999999999900e-03 9.729765000000000516e-06
7.533520000000000147e-03 1.488940000000000012e-05 4.458410000000000324e-03 9.754780000000000479e-06
7.530089999999999700e-03 1.503490000000000067e-05 4.453760000000000184e-03 9.728820000000000477e-06
7.535489999999999723e-03 1.504640000000000048e-05 4.461180000000000354e-03 9.727678999999999263e-06
7.539470000000000373e-03 1.533190000000000139e-05 4.486549999999999740e-03 9.732913999999999561e-06
7.528619999999999757e-03 1.568899999999999836e-05 4.475459999999999681e-03 9.763634999999999906e-06
7.535730000000000033e-03 1.417550000000000006e-05 4.472480000000000032e-03 9.729288000000000690e-06
7.513119999999999868e-03 1.450609999999999991e-05 4.473300000000000366e-03 9.728927999999999223e-06
7.546370000000000161e-03 1.467030000000000081e-05 4.451339999999999811e-03 9.728750000000000662e-06
7.529680000000000401e-03 1.462440000000000011e-05 4.464189999999999825e-03 9.771672000000000046e-06
7.535280000000000103e-03 1.482359999999999983e-05 4.467119999999999772e-03 9.728959000000000714e-06
7.493630000000000256e-03 1.512469999999999937e-05 4.448889999999999616e-03 9.727892000000000272e-06
7.506729999999999653e-03 1.507379999999999957e-05 4.432120000000000330e-03 9.728502999999999985e-06
7.528250000000000219e-03 1.530560000000000132e-05 4.457309999999999918e-03 9.773646999999999294e-06
7.558190000000000221e-03 1.535190000000000120e-05 4.453060000000000004e-03 9.727357999999999507e-06
7.525640000000000107e-03 1.557760000000000142e-05 4.461050000000000258e-03 9.757518000000000249e-06
7.530900000000000094e-03 1.589710000000000065e-05 4.461070000000000139e-03 9.725762999999999737e-06
7.542430000000000141e-03 1.586389999999999900e-05 4.465079999999999744e-03 9.729860999999999778e-06
7.527019999999999718e-03 1.605770000000000043e-05 4.466900000000000211e-03 9.737976999999999346e-06
7.521070000000000359e-03 1.620409999999999957e-05 4.434760000000000264e-03 9.729663999999999210e-06
7.532669999999999991e-03 1.631010000000000161e-05 4.442309999999999662e-03 9.729079000000000638e-06
7.504870000000000291e-03 1.676730000000000123e-05 4.460490000000000115e-03 9.756654999999999508e-06
7.523539999999999568e-03 1.540799999999999885e-05 4.456940000000000381e-03 9.728466000000000446e-06
7.508909999999999717e-03 1.557489999999999889e-05 4.461289999999999700e-03 9.756291000000000472e-06
7.506660000000000069e-03 1.585489999999999960e-05 4.457540000000000287e-03 9.757641000000000044e-06
7.518200000000000056e-03 1.590429999999999950e-05 4.448439999999999686e-03 9.727493000000000481e-06
7.501250000000000105e-03 1.608730000000000096e-05 4.460350000000000079e-03 9.731436999999999236e-06
7.501950000000000285e-03 1.653080000000000104e-05 4.445870000000000204e-03 9.728536000000000261e-06
7.536590000000000129e-03 1.645320000000000029e-05 4.462899999999999680e-03 9.772620999999999348e-06
7.545299999999999577e-03 1.688519999999999886e-05 4.464970000000000397e-03 9.742202000000000140e-06
7.564419999999999651e-03 1.661519999999999976e-05 4.444270000000000165e-03 9.729359999999999289e-06
7.512369999999999985e-03 1.685370000000000094e-05 4.461760000000000378e-03 9.728784999999999723e-06
7.515289999999999991e-03 1.707409999999999972e-05 4.461139999999999724e-03 9.727744000000000421e-06
7.514609999999999693e-03 1.721850000000000125e-05 4.462960000000000191e-03 9.769656999999999693e-06
7.519370000000000047e-03 1.737029999999999868e-05 4.460770000000000186e-03 9.743467000000000542e-06
7.526829999999999979e-03 1.776510000000000038e-05 4.456729999999999893e-03 9.728683000000000719e-06
7.503590000000000086e-03 1.763349999999999981e-05 4.458890000000000076e-03 9.769525999999999677e-06
7.550679999999999718e-03 1.786149999999999831e-05 4.456569999999999976e-03 9.729158000000000066e-06
7.509250000000000300e-03 1.693550000000000074e-05 4.462260000000000011e-03 9.769625000000000504e-06
7.507149999999999761e-03 1.692709999999999926e-05 4.458209999999999777e-03 9.728988999999999424e-06
7.502290000000000000e-03 1.722780000000000131e-05 4.471079999999999673e-03 9.773118999999999966e-06
7.517959999999999747e-03 1.715840000000000160e-05 4.464319999999999920e-03 9.771808000000000412e-06
7.503669999999999611e-03 1.738340000000000029e-05 4.472369999999999818e-03 9.744031999999999409e-06
7.534360000000000362e-03 1.771079999999999990e-05 4.461259999999999878e-03 9.729253999999999328e-06
7.531259999999999691e-03 1.779209999999999860e-05 4.463100000000000227e-03 9.729743999999999725e-06
7.501569999999999939e-03 1.801159999999999879e-05 4.439150000000000214e-03 9.729584000000000390e-06
7.512869999999999618e-03 1.814489999999999970e-05 4.429879999999999755e-03 9.728937000000000530e-06
7.533370000000000170e-03 1.796590000000000022e-05 4.436429999999999887e-03 9.728198000000000672e-06
7.522659999999999590e-03 1.837130000000000146e-05 4.457489999999999716e-03 9.735491000000000603e-06
7.545640000000000160e-03 1.832160000000000090e-05 4.490519999999999581e-03 9.763487000000000055e-06
7.564569999999999628e-03 1.886230000000000065e-05 4.478460000000000080e-03 9.728276000000000707e-06
7.536840000000000379e-03 1.904440000000000015e-05 4.472470000000000091e-03 9.728360000000000485e-06
7.560550000000000083e-03 1.888019999999999925e-05 4.448299999999999650e-03 9.727933000000000768e-06
