0.000000000000000000e+00 6.250000000000000000e-01 5.350000000000000311e-01
2.999999999999999645e+01 6.800000000000000488e-01 5.675000000000000044e-01
5.999999999999999289e+01 6.450000000000000178e-01 5.600000000000000533e-01
9.000000000000000000e+01 6.650000000000000355e-01 5.775000000000000133e-01
1.199999999999999858e+02 6.550000000000000266e-01 5.374999999999999778e-01
1.499999999999999716e+02 6.949999999999999512e-01 5.574999999999999956e-01
1.800000000000000000e+02 6.650000000000000355e-01 5.749999999999999556e-01
2.099999999999999716e+02 6.049999999999999822e-01 6.125000000000000444e-01
2.399999999999999716e+02 6.550000000000000266e-01 5.374999999999999778e-01
2.700000000000000000e+02 7.349999999999999867e-01 5.749999999999999556e-01
2.999999999999999432e+02 6.700000000000000400e-01 5.350000000000000311e-01
3.299999999999999432e+02 6.600000000000000311e-01 5.250000000000000222e-01
3.600000000000000000e+02 6.624999999999999778e-01 5.324999999999999734e-01
