0.000000000000000000e+00 5.749999999999999556e-01 5.574999999999999956e-01
2.999999999999999645e+01 5.600000000000000533e-01 5.725000000000000089e-01
5.999999999999999289e+01 5.300000000000000266e-01 5.699999999999999512e-01
9.000000000000000000e+01 5.625000000000000000e-01 5.649999999999999467e-01
1.199999999999999858e+02 5.424999999999999822e-01 5.675000000000000044e-01
1.499999999999999716e+02 5.474999999999999867e-01 6.400000000000000133e-01
1.800000000000000000e+02 5.274999999999999689e-01 5.350000000000000311e-01
2.099999999999999716e+02 5.374999999999999778e-01 5.250000000000000222e-01
2.399999999999999716e+02 5.150000000000000133e-01 5.400000000000000355e-01
2.700000000000000000e+02 5.925000000000000266e-01 5.749999999999999556e-01
2.999999999999999432e+02 5.150000000000000133e-01 5.350000000000000311e-01
3.299999999999999432e+02 5.574999999999999956e-01 5.124999999999999556e-01
3.600000000000000000e+02 5.500000000000000444e-01 5.474999999999999867e-01
