0.000000000000000000e+00 6.274999999999999467e-01 5.324999999999999734e-01
2.999999999999999645e+01 6.450000000000000178e-01 4.849999999999999867e-01
5.999999999999999289e+01 6.125000000000000444e-01 4.450000000000000067e-01
9.000000000000000000e+01 5.849999999999999645e-01 4.575000000000000178e-01
1.199999999999999858e+02 5.374999999999999778e-01 4.099999999999999756e-01
1.499999999999999716e+02 5.324999999999999734e-01 4.324999999999999956e-01
1.800000000000000000e+02 5.300000000000000266e-01 4.675000000000000266e-01
2.099999999999999716e+02 4.450000000000000067e-01 4.450000000000000067e-01
2.399999999999999716e+02 5.300000000000000266e-01 5.374999999999999778e-01
2.700000000000000000e+02 5.300000000000000266e-01 5.775000000000000133e-01
2.999999999999999432e+02 6.049999999999999822e-01 5.625000000000000000e-01
3.299999999999999432e+02 6.099999999999999867e-01 5.450000000000000400e-01
3.600000000000000000e+02 6.324999999999999512e-01 5.050000000000000044e-01
