0.000000000000000000e+00 3.925000000000000155e-01 3.674999999999999933e-01
2.999999999999999645e+01 3.275000000000000133e-01 5.200000000000000178e-01
5.999999999999999289e+01 4.199999999999999845e-01 5.849999999999999645e-01
9.000000000000000000e+01 4.400000000000000022e-01 6.199999999999999956e-01
1.199999999999999858e+02 4.174999999999999822e-01 6.374999999999999556e-01
1.499999999999999716e+02 4.550000000000000155e-01 6.949999999999999512e-01
1.800000000000000000e+02 4.849999999999999867e-01 6.175000000000000488e-01
2.099999999999999716e+02 5.574999999999999956e-01 5.775000000000000133e-01
2.399999999999999716e+02 5.450000000000000400e-01 4.974999999999999978e-01
2.700000000000000000e+02 4.525000000000000133e-01 4.149999999999999800e-01
2.999999999999999432e+02 4.525000000000000133e-01 3.699999999999999956e-01
3.299999999999999432e+02 4.749999999999999778e-01 3.724999999999999978e-01
3.600000000000000000e+02 4.025000000000000244e-01 4.099999999999999756e-01
