0.000000000000000000e+00 2.249999999999999917e-02 0.000000000000000000e+00
2.999999999999999645e+01 2.999999999999999889e-02 1.750000000000000167e-02
5.999999999999999289e+01 4.750000000000000056e-02 5.825000000000000178e-01
9.000000000000000000e+01 4.000000000000000083e-02 9.324999999999999956e-01
1.199999999999999858e+02 1.150000000000000050e-01 9.799999999999999822e-01
1.499999999999999716e+02 6.975000000000000089e-01 9.825000000000000400e-01
1.800000000000000000e+02 9.100000000000000311e-01 9.925000000000000488e-01
2.099999999999999716e+02 9.599999999999999645e-01 9.725000000000000311e-01
2.399999999999999716e+02 8.974999999999999645e-01 5.625000000000000000e-01
2.700000000000000000e+02 8.950000000000000178e-01 2.500000000000000052e-03
2.999999999999999432e+02 9.024999999999999689e-01 2.500000000000000052e-03
3.299999999999999432e+02 4.249999999999999889e-01 2.500000000000000052e-03
3.600000000000000000e+02 4.000000000000000083e-02 2.500000000000000052e-03
