0.000000000000000000e+00 5.600000000000000533e-01 5.749999999999999556e-01
2.999999999999999645e+01 5.749999999999999556e-01 4.650000000000000244e-01
5.999999999999999289e+01 5.625000000000000000e-01 4.550000000000000155e-01
9.000000000000000000e+01 5.124999999999999556e-01 4.324999999999999956e-01
1.199999999999999858e+02 5.250000000000000222e-01 4.475000000000000089e-01
1.499999999999999716e+02 4.224999999999999867e-01 4.475000000000000089e-01
1.800000000000000000e+02 4.124999999999999778e-01 4.849999999999999867e-01
2.099999999999999716e+02 4.375000000000000000e-01 5.200000000000000178e-01
2.399999999999999716e+02 4.774999999999999800e-01 5.875000000000000222e-01
2.700000000000000000e+02 5.074999999999999512e-01 6.075000000000000400e-01
2.999999999999999432e+02 5.550000000000000488e-01 5.849999999999999645e-01
3.299999999999999432e+02 5.775000000000000133e-01 5.699999999999999512e-01
3.600000000000000000e+02 6.049999999999999822e-01 5.550000000000000488e-01
