0.000000000000000000e+00 6.125000000000000444e-01 5.424999999999999822e-01
2.999999999999999645e+01 5.875000000000000222e-01 5.949999999999999734e-01
5.999999999999999289e+01 6.125000000000000444e-01 5.625000000000000000e-01
9.000000000000000000e+01 5.500000000000000444e-01 6.025000000000000355e-01
1.199999999999999858e+02 5.625000000000000000e-01 5.875000000000000222e-01
1.499999999999999716e+02 5.699999999999999512e-01 5.975000000000000311e-01
1.800000000000000000e+02 5.500000000000000444e-01 5.849999999999999645e-01
2.099999999999999716e+02 5.825000000000000178e-01 5.975000000000000311e-01
2.399999999999999716e+02 5.975000000000000311e-01 6.075000000000000400e-01
2.700000000000000000e+02 6.149999999999999911e-01 6.274999999999999467e-01
2.999999999999999432e+02 5.925000000000000266e-01 6.049999999999999822e-01
3.299999999999999432e+02 5.925000000000000266e-01 5.825000000000000178e-01
3.600000000000000000e+02 6.175000000000000488e-01 5.300000000000000266e-01
