4.075780000000000201e-04 5.803120000000000099e-06 1.131489999999999970e-03 9.852584000000000737e-06
1.938239999999999928e-03 5.805930000000000162e-06 1.390119999999999897e-03 9.850876999999999569e-06
1.815390000000000059e-03 5.795859999999999596e-06 1.327459999999999925e-03 9.851433000000000517e-06
1.810589999999999943e-03 5.948969999999999727e-06 1.420489999999999947e-03 9.850864000000000693e-06
1.779809999999999942e-03 6.064459999999999870e-06 1.403500000000000017e-03 9.892425999999999805e-06
1.899829999999999922e-03 6.164770000000000270e-06 1.393350000000000014e-03 9.851490999999999154e-06
1.547430000000000029e-03 6.270019999999999813e-06 1.426460000000000054e-03 9.849530999999999261e-06
1.450300000000000070e-03 6.492840000000000163e-06 1.223340000000000061e-03 9.849225000000000555e-06
1.596980000000000014e-03 6.626099999999999968e-06 1.301709999999999976e-03 9.844174000000000254e-06
1.388350000000000001e-03 6.740519999999999798e-06 1.311950000000000095e-03 9.895247999999999352e-06
1.585859999999999917e-03 7.014850000000000270e-06 1.292940000000000018e-03 9.848309999999999226e-06
1.042179999999999973e-03 7.573850000000000338e-06 1.334359999999999930e-03 9.848442000000000329e-06
1.655599999999999910e-03 8.239460000000000222e-06 1.343800000000000029e-03 9.875770000000000823e-06
1.535160000000000040e-03 8.498020000000000335e-06 1.221129999999999959e-03 9.848667000000000822e-06
1.724250000000000088e-03 8.644140000000000217e-06 1.386000000000000079e-03 9.911811000000000636e-06
1.691250000000000045e-03 8.677109999999999327e-06 1.346629999999999919e-03 9.852716999999999538e-06
1.842609999999999951e-03 8.783490000000000839e-06 1.331369999999999906e-03 9.873523000000000843e-06
1.687450000000000061e-03 8.865260000000000227e-06 1.332599999999999974e-03 9.907169000000000825e-06
1.773410000000000004e-03 6.529329999999999877e-06 1.316839999999999894e-03 9.854313999999999787e-06
1.813640000000000044e-03 6.634240000000000199e-06 1.219449999999999961e-03 9.845679000000000504e-06
1.764949999999999939e-03 6.765200000000000042e-06 1.370560000000000051e-03 9.888219999999999323e-06
1.765400000000000085e-03 6.841659999999999815e-06 1.291580000000000072e-03 9.853616000000000425e-06
1.619140000000000032e-03 6.942559999999999984e-06 1.156710000000000030e-03 9.848910999999999934e-06
1.456449999999999976e-03 7.128740000000000292e-06 1.226029999999999915e-03 9.889604000000000258e-06
1.287259999999999923e-03 7.209989999999999726e-06 1.326209999999999976e-03 9.846103000000000350e-06
1.517190000000000075e-03 7.299399999999999942e-06 1.336310000000000059e-03 9.854916999999999280e-06
1.827040000000000044e-03 7.636169999999999430e-06 1.353280000000000108e-03 9.860533000000000142e-06
1.720359999999999988e-03 8.161039999999999709e-06 1.311929999999999997e-03 9.906559999999999897e-06
1.786679999999999909e-03 8.733609999999999548e-06 1.414480000000000078e-03 9.905695000000000372e-06
1.529460000000000064e-03 9.015600000000000553e-06 1.363140000000000098e-03 9.848169999999999597e-06
1.640380000000000093e-03 9.141520000000000188e-06 1.352649999999999946e-03 9.906531000000000578e-06
1.453480000000000050e-03 9.139959999999999478e-06 1.315729999999999981e-03 9.848553000000000640e-06
1.678589999999999987e-03 9.294020000000000845e-06 1.364210000000000032e-03 9.844816999999999156e-06
1.858889999999999978e-03 9.356919999999999853e-06 1.395540000000000018e-03 9.850290999999999911e-06
1.901960000000000066e-03 7.037559999999999922e-06 1.402000000000000034e-03 9.902119999999999309e-06
1.997699999999999823e-03 7.126599999999999665e-06 1.356250000000000034e-03 9.852682999999999870e-06
1.681299999999999939e-03 7.220899999999999762e-06 1.297240000000000068e-03 9.850240999999999801e-06
1.632399999999999997e-03 7.295969999999999706e-06 1.332669999999999992e-03 9.868798000000000647e-06
1.774720000000000030e-03 7.404239999999999603e-06 1.474150000000000026e-03 9.851065000000000524e-06
1.920220000000000043e-03 7.497980000000000335e-06 1.383939999999999953e-03 9.852927000000000676e-06
2.003979999999999824e-03 7.638990000000000192e-06 1.429900000000000008e-03 9.848425999999999887e-06
1.934430000000000004e-03 7.748369999999999813e-06 1.391560000000000019e-03 9.878838999999999353e-06
2.063000000000000164e-03 8.000559999999999849e-06 1.379470000000000045e-03 9.904943999999999335e-06
1.822650000000000095e-03 8.516110000000000360e-06 1.364289999999999991e-03 9.849898999999999254e-06
1.694610000000000040e-03 8.979540000000000427e-06 1.278800000000000076e-03 9.851816999999999259e-06
1.899709999999999984e-03 9.268520000000000835e-06 1.290169999999999989e-03 9.855713999999999469e-06
1.837569999999999959e-03 9.420710000000000135e-06 1.394999999999999973e-03 9.873633000000000068e-06
1.895289999999999996e-03 9.444479999999999401e-06 1.250159999999999943e-03 9.849206000000000242e-06
1.850800000000000101e-03 9.533789999999999398e-06 1.360700000000000061e-03 9.907521000000000378e-06
1.699219999999999984e-03 9.595419999999999349e-06 1.368239999999999951e-03 9.852708999999999317e-06
1.622760000000000001e-03 7.470519999999999585e-06 1.271839999999999993e-03 9.906939999999999375e-06
1.466620000000000076e-03 7.565020000000000120e-06 1.306510000000000093e-03 9.847316000000000164e-06
1.774879999999999947e-03 7.652240000000000447e-06 1.283599999999999975e-03 9.846845000000000080e-06
1.710319999999999983e-03 7.717580000000000739e-06 1.422950000000000083e-03 9.893758000000000150e-06
1.771439999999999994e-03 7.819530000000000670e-06 1.385930000000000061e-03 9.849869999999999936e-06
1.800230000000000103e-03 7.929320000000000172e-06 1.385050000000000083e-03 9.846440000000000547e-06
1.687990000000000107e-03 8.030350000000000118e-06 1.379339999999999950e-03 9.906958000000000295e-06
1.539540000000000049e-03 8.134249999999999242e-06 1.299100000000000081e-03 9.861612999999999461e-06
1.717790000000000072e-03 8.354399999999999159e-06 1.286349999999999907e-03 9.848656000000000730e-06
1.946500000000000096e-03 8.838620000000000089e-06 1.383200000000000011e-03 9.852331000000000318e-06
2.101889999999999922e-03 9.396600000000000802e-06 1.395219999999999967e-03 9.852083999999999641e-06
1.571780000000000052e-03 9.600289999999999524e-06 1.226450000000000023e-03 9.847751999999999493e-06
1.770869999999999909e-03 9.751769999999999978e-06 1.247309999999999955e-03 9.878397000000000282e-06
1.577089999999999959e-03 9.738670000000000052e-06 1.307449999999999932e-03 9.845072999999999447e-06
1.977669999999999949e-03 9.873660000000000601e-06 1.428830000000000074e-03 9.878466000000000704e-06
1.851940000000000053e-03 9.876989999999999771e-06 1.262840000000000100e-03 9.847634999999999440e-06
1.739459999999999965e-03 1.038150000000000047e-05 1.363489999999999971e-03 9.894416999999999495e-06
1.818809999999999915e-03 1.040560000000000080e-05 1.321719999999999970e-03 9.848885000000000487e-06
1.703040000000000066e-03 1.051689999999999921e-05 1.397030000000000060e-03 9.850567999999999298e-06
1.888549999999999908e-03 1.054949999999999954e-05 1.404999999999999999e-03 9.906961999999999558e-06
2.114060000000000071e-03 1.058390000000000043e-05 1.341430000000000010e-03 9.849772000000000196e-06
1.758900000000000090e-03 1.069019999999999973e-05 1.333339999999999916e-03 9.870884999999999599e-06
1.313499999999999997e-03 1.071220000000000054e-05 1.335409999999999982e-03 9.849064999999999526e-06
1.481459999999999982e-03 1.079170000000000037e-05 1.189409999999999903e-03 9.849334000000000387e-06
1.169939999999999956e-03 1.099550000000000001e-05 1.247990000000000037e-03 9.903716999999999558e-06
1.266339999999999914e-03 1.127390000000000060e-05 1.353770000000000017e-03 9.845305000000000769e-06
5.532920000000000416e-04 1.149650000000000080e-05 1.105029999999999901e-03 9.847739000000000617e-06
6.274590000000000245e-04 1.166889999999999936e-05 1.355330000000000076e-03 9.846309000000000531e-06
4.619979999999999768e-04 1.174830000000000066e-05 1.145809999999999928e-03 9.861894999999999199e-06
