0.000000000000000000e+00 5.675000000000000044e-01 3.674999999999999933e-01
2.999999999999999645e+01 5.524999999999999911e-01 3.300000000000000155e-01
5.999999999999999289e+01 5.925000000000000266e-01 3.125000000000000000e-01
9.000000000000000000e+01 5.274999999999999689e-01 2.899999999999999800e-01
1.199999999999999858e+02 5.024999999999999467e-01 2.924999999999999822e-01
1.499999999999999716e+02 4.575000000000000178e-01 2.725000000000000200e-01
1.800000000000000000e+02 4.724999999999999756e-01 3.024999999999999911e-01
2.099999999999999716e+02 5.250000000000000222e-01 3.250000000000000111e-01
2.399999999999999716e+02 5.675000000000000044e-01 3.474999999999999756e-01
2.700000000000000000e+02 5.400000000000000355e-01 4.450000000000000067e-01
2.999999999999999432e+02 5.875000000000000222e-01 3.900000000000000133e-01
3.299999999999999432e+02 5.999999999999999778e-01 4.099999999999999756e-01
3.600000000000000000e+02 6.324999999999999512e-01 3.549999999999999822e-01
