0.000000000000000000e+00 4.400000000000000022e-01 2.500000000000000000e-01
2.999999999999999645e+01 3.925000000000000155e-01 2.999999999999999889e-01
5.999999999999999289e+01 4.025000000000000244e-01 3.900000000000000133e-01
9.000000000000000000e+01 4.425000000000000044e-01 4.849999999999999867e-01
1.199999999999999858e+02 4.149999999999999800e-01 4.299999999999999933e-01
1.499999999999999716e+02 4.500000000000000111e-01 4.450000000000000067e-01
1.800000000000000000e+02 5.124999999999999556e-01 4.425000000000000044e-01
2.099999999999999716e+02 4.924999999999999933e-01 2.999999999999999889e-01
2.399999999999999716e+02 5.274999999999999689e-01 3.225000000000000089e-01
2.700000000000000000e+02 5.200000000000000178e-01 2.824999999999999734e-01
2.999999999999999432e+02 4.899999999999999911e-01 2.675000000000000155e-01
3.299999999999999432e+02 4.400000000000000022e-01 2.099999999999999922e-01
3.600000000000000000e+02 4.124999999999999778e-01 2.700000000000000178e-01
