0.000000000000000000e+00 4.050000000000000266e-01 5.725000000000000089e-01
2.999999999999999645e+01 4.824999999999999845e-01 6.149999999999999911e-01
5.999999999999999289e+01 4.224999999999999867e-01 5.625000000000000000e-01
9.000000000000000000e+01 4.299999999999999933e-01 5.625000000000000000e-01
1.199999999999999858e+02 4.299999999999999933e-01 5.474999999999999867e-01
1.499999999999999716e+02 3.375000000000000222e-01 6.274999999999999467e-01
1.800000000000000000e+02 3.975000000000000200e-01 6.099999999999999867e-01
2.099999999999999716e+02 3.925000000000000155e-01 5.925000000000000266e-01
2.399999999999999716e+02 4.650000000000000244e-01 6.250000000000000000e-01
2.700000000000000000e+02 4.299999999999999933e-01 6.125000000000000444e-01
2.999999999999999432e+02 4.799999999999999822e-01 6.075000000000000400e-01
3.299999999999999432e+02 4.699999999999999734e-01 6.049999999999999822e-01
3.600000000000000000e+02 4.924999999999999933e-01 5.825000000000000178e-01
