0.000000000000000000e+00 3.825000000000000067e-01 5.625000000000000000e-01
1.499999999999999822e+01 4.450000000000000067e-01 5.550000000000000488e-01
2.999999999999999645e+01 4.149999999999999800e-01 5.450000000000000400e-01
4.500000000000000000e+01 4.099999999999999756e-01 5.825000000000000178e-01
5.999999999999999289e+01 4.249999999999999889e-01 5.600000000000000533e-01
7.499999999999998579e+01 4.099999999999999756e-01 5.350000000000000311e-01
9.000000000000000000e+01 4.400000000000000022e-01 5.749999999999999556e-01
1.049999999999999858e+02 4.400000000000000022e-01 5.574999999999999956e-01
1.199999999999999858e+02 4.600000000000000200e-01 5.350000000000000311e-01
1.350000000000000000e+02 4.274999999999999911e-01 5.675000000000000044e-01
1.499999999999999716e+02 4.124999999999999778e-01 5.424999999999999822e-01
1.649999999999999716e+02 4.600000000000000200e-01 5.500000000000000444e-01
1.800000000000000000e+02 4.874999999999999889e-01 5.749999999999999556e-01
1.950000000000000000e+02 4.299999999999999933e-01 5.825000000000000178e-01
2.099999999999999716e+02 4.625000000000000222e-01 5.799999999999999600e-01
2.249999999999999716e+02 4.124999999999999778e-01 5.074999999999999512e-01
2.399999999999999716e+02 3.950000000000000178e-01 5.749999999999999556e-01
2.549999999999999716e+02 4.550000000000000155e-01 5.600000000000000533e-01
2.700000000000000000e+02 4.475000000000000089e-01 5.500000000000000444e-01
2.850000000000000000e+02 4.500000000000000111e-01 5.574999999999999956e-01
2.999999999999999432e+02 4.149999999999999800e-01 6.099999999999999867e-01
3.150000000000000000e+02 4.299999999999999933e-01 5.775000000000000133e-01
3.299999999999999432e+02 4.400000000000000022e-01 5.849999999999999645e-01
3.449999999999999432e+02 4.324999999999999956e-01 5.524999999999999911e-01
3.600000000000000000e+02 4.500000000000000111e-01 5.875000000000000222e-01
