0.000000000000000000e+00 4.000000000000000222e-01 3.574999999999999845e-01
2.999999999999999645e+01 3.300000000000000155e-01 4.724999999999999756e-01
5.999999999999999289e+01 3.375000000000000222e-01 5.675000000000000044e-01
9.000000000000000000e+01 3.474999999999999756e-01 6.075000000000000400e-01
1.199999999999999858e+02 4.199999999999999845e-01 6.175000000000000488e-01
1.499999999999999716e+02 4.824999999999999845e-01 6.149999999999999911e-01
1.800000000000000000e+02 5.150000000000000133e-01 5.999999999999999778e-01
2.099999999999999716e+02 5.350000000000000311e-01 5.925000000000000266e-01
2.399999999999999716e+02 5.374999999999999778e-01 5.024999999999999467e-01
2.700000000000000000e+02 5.324999999999999734e-01 3.775000000000000022e-01
2.999999999999999432e+02 4.299999999999999933e-01 3.574999999999999845e-01
3.299999999999999432e+02 4.699999999999999734e-01 3.150000000000000022e-01
3.600000000000000000e+02 3.950000000000000178e-01 4.099999999999999756e-01
