0.000000000000000000e+00 7.299999999999999822e-01 5.000000000000000000e-01
2.999999999999999645e+01 7.099999999999999645e-01 4.324999999999999956e-01
5.999999999999999289e+01 7.125000000000000222e-01 4.324999999999999956e-01
9.000000000000000000e+01 6.700000000000000400e-01 3.250000000000000111e-01
1.199999999999999858e+02 6.250000000000000000e-01 2.800000000000000266e-01
1.499999999999999716e+02 5.400000000000000355e-01 3.024999999999999911e-01
1.800000000000000000e+02 5.574999999999999956e-01 3.225000000000000089e-01
2.099999999999999716e+02 5.999999999999999778e-01 4.425000000000000044e-01
2.399999999999999716e+02 6.049999999999999822e-01 4.500000000000000111e-01
2.700000000000000000e+02 6.225000000000000533e-01 5.424999999999999822e-01
2.999999999999999432e+02 6.949999999999999512e-01 5.424999999999999822e-01
3.299999999999999432e+02 7.275000000000000355e-01 5.574999999999999956e-01
3.600000000000000000e+02 7.249999999999999778e-01 5.324999999999999734e-01
