0.000000000000000000e+00 3.425000000000000266e-01 2.500000000000000000e-01
2.999999999999999645e+01 3.375000000000000222e-01 3.925000000000000155e-01
5.999999999999999289e+01 3.599999999999999867e-01 4.924999999999999933e-01
9.000000000000000000e+01 4.000000000000000222e-01 5.625000000000000000e-01
1.199999999999999858e+02 4.799999999999999822e-01 5.775000000000000133e-01
1.499999999999999716e+02 4.199999999999999845e-01 5.474999999999999867e-01
1.800000000000000000e+02 5.424999999999999822e-01 5.300000000000000266e-01
2.099999999999999716e+02 5.400000000000000355e-01 5.050000000000000044e-01
2.399999999999999716e+02 5.274999999999999689e-01 3.574999999999999845e-01
2.700000000000000000e+02 5.174999999999999600e-01 2.700000000000000178e-01
2.999999999999999432e+02 5.074999999999999512e-01 1.950000000000000067e-01
3.299999999999999432e+02 4.949999999999999956e-01 2.650000000000000133e-01
3.600000000000000000e+02 4.249999999999999889e-01 2.800000000000000266e-01
