8.357000000000000000e+09,-7.168490531280000133e-02,-1.099451912140000047e+02
8.357125000000000000e+09,-7.221349707129999518e-02,-1.099657921059999950e+02
8.357250000000000000e+09,-7.333185260860000665e-02,-1.099866901449999972e+02
8.357375000000000000e+09,-7.437661455350000339e-02,-1.100087578739999969e+02
8.357500000000000000e+09,-7.585259724760000377e-02,-1.100299788439999986e+02
8.357625000000000000e+09,-7.667467324740000201e-02,-1.100534073310000025e+02
8.357750000000000000e+09,-7.895338463609999358e-02,-1.100770572410000057e+02
8.357875000000000000e+09,-7.918441616249999315e-02,-1.100996648739999983e+02
8.358000000000000000e+09,-8.033748432199999678e-02,-1.101261886529999998e+02
8.358125000000000000e+09,-8.220375347899999685e-02,-1.101500642069999998e+02
8.358250000000000000e+09,-8.288711405330000115e-02,-1.101743550230000039e+02
8.358375000000000000e+09,-8.358092371679999577e-02,-1.101975298790000011e+02
8.358500000000000000e+09,-8.442981491669999949e-02,-1.102222929840000063e+02
8.358625000000000000e+09,-8.560273749459999804e-02,-1.102469109989999936e+02
8.358750000000000000e+09,-8.561533823830000389e-02,-1.102745217469999943e+02
8.358875000000000000e+09,-8.772360249129999843e-02,-1.102985855780000009e+02
8.359000000000000000e+09,-8.845250062770000643e-02,-1.103258533909999954e+02
8.359125000000000000e+09,-8.929829380720000209e-02,-1.103512302320000060e+02
8.359250000000000000e+09,-9.046372518339999835e-02,-1.103766234010000034e+02
8.359375000000000000e+09,-9.139651317770000616e-02,-1.104021273519999937e+02
8.359500000000000000e+09,-9.155727738509999991e-02,-1.104264532079999981e+02
8.359625000000000000e+09,-9.107732643770000136e-02,-1.104518979159999930e+02
8.359750000000000000e+09,-9.272728796029999776e-02,-1.104769692849999956e+02
8.359875000000000000e+09,-9.387570349679999482e-02,-1.105023000200000070e+02
8.360000000000000000e+09,-9.474378180989999343e-02,-1.105288155690000025e+02
8.360125000000000000e+09,-9.485823470389999346e-02,-1.105565155489999967e+02
8.360250000000000000e+09,-9.487739443989999522e-02,-1.105775135189999929e+02
8.360375000000000000e+09,-9.596799550790000022e-02,-1.106032375940000065e+02
8.360500000000000000e+09,-9.684730121159999816e-02,-1.106286699249999970e+02
8.360625000000000000e+09,-9.715176541799999677e-02,-1.106542069629999929e+02
8.360750000000000000e+09,-9.719727690849999657e-02,-1.106813000599999981e+02
8.360875000000000000e+09,-9.855146577359999438e-02,-1.107050105739999992e+02
8.361000000000000000e+09,-9.814234404919999766e-02,-1.107262017590000056e+02
8.361125000000000000e+09,-1.001275898160000066e-01,-1.107486334219999975e+02
8.361250000000000000e+09,-9.942470519910000248e-02,-1.107764595900000018e+02
8.361375000000000000e+09,-1.005021108620000048e-01,-1.108009862079999976e+02
8.361500000000000000e+09,-1.007423511529999954e-01,-1.108209089540000036e+02
8.361625000000000000e+09,-1.018936277910000021e-01,-1.108442912919999941e+02
8.361750000000000000e+09,-1.017501904759999937e-01,-1.108633982589999931e+02
8.361875000000000000e+09,-1.026005548099999942e-01,-1.108878966279999929e+02
