 (6.801105066726831035e-05+6.594816178343421013e-05j)
 (6.938495631072585121e-05+6.728039457150253907e-05j)
 (7.077950268251911251e-05+6.863264202010407530e-05j)
 (7.219482152237967180e-05+7.000503187308405157e-05j)
 (7.363104088579971031e-05+7.139768830179746945e-05j)
 (7.508828501837523086e-05+7.281073178326366742e-05j)
 (7.656667422957708817e-05+7.424427897776607549e-05j)
 (7.806632476601413806e-05+7.569844260595953885e-05j)
 (7.958734868425681053e-05+7.717333132555134669e-05j)
 (8.112985372328900479e-05+7.866904960762187231e-05j)
 (8.269394317665892838e-05+8.018569761265326461e-05j)
 (8.427971576440129167e-05+8.172337106633658288e-05j)
 (8.588726550480347210e-05+8.328216113522730597e-05j)
 (8.751668158609177269e-05+8.486215430232367334e-05j)
 (8.916804823811335734e-05+8.646343224264081120e-05j)
 (9.084144460409269788e-05+8.808607169885682273e-05j)
 (9.253694461254153062e-05+8.973014435710809143e-05j)
 (9.425461684940336649e-05+9.139571672301177925e-05j)
 (9.599452443051424938e-05+9.308284999799509949e-05j)
 (9.775672487446450669e-05+9.479159995601335771e-05j)
 (9.954126997594508401e-05+9.652201682073787217e-05j)
 (1.013482056796646038e-04+9.827414514329751505e-05j)
 (1.031775719549254022e-04+1.000480236806587674e-04j)
 (1.050294026709454835e-04+1.018436852747296961e-04j)
 (1.069037254730166245e-04+1.036611567322741139e-04j)
 (1.088005616595893907e-04+1.055004587057249639e-04j)
 (1.107199260603748767e-04+1.073616055749834465e-04j)
 (1.126618269155576862e-04+1.092446053302955456e-04j)
 (1.146262657562113047e-04+1.111494594562947494e-04j)
 (1.166132372860115079e-04+1.130761628173032049e-04j)
 (1.186227292643409896e-04+1.150247035439819855e-04j)
 (1.206547223908817872e-04+1.169950629214240259e-04j)
 (1.227091901917906278e-04+1.189872152787820151e-04j)
 (1.247860989075544227e-04+1.210011278805253447e-04j)
 (1.268854073826222674e-04+1.230367608194197593e-04j)
 (1.290070669569112814e-04+1.250940669113240753e-04j)
 (1.311510213592851140e-04+1.271729915918995955e-04j)
 (1.333172066031010393e-04+1.292734728153254191e-04j)
 (1.355055508839255374e-04+1.313954409551166028e-04j)
 (1.377159744795162372e-04+1.335388187071396746e-04j)
 (1.399483896521671765e-04+1.357035209949199607e-04j)
 (1.422027005535172334e-04+1.378894548773374102e-04j)
 (1.444788031319190369e-04+1.400965194588051348e-04j)
 (1.467765850424656367e-04+1.423246058020249873e-04j)
 (1.490959255597733768e-04+1.445735968434161336e-04j)
 (1.514366954936175770e-04+1.468433673113093963e-04j)
 (1.537987571075177589e-04+1.491337836470019683e-04j)
 (1.561819640403682059e-04+1.514447039287653300e-04j)
 (1.585861612312102159e-04+1.537759777988987719e-04j)
 (1.610111848472389902e-04+1.561274463939205169e-04j)
 (1.634568622151417875e-04+1.584989422779881118e-04j)
 (1.659230117558569795e-04+1.608902893796363960e-04j)
 (1.684094429228486867e-04+1.633013029319245815e-04j)
 (1.709159561439869014e-04+1.657317894160790443e-04j)
 (1.734423427671219205e-04+1.681815465087186723e-04j)
 (1.759883850094432682e-04+1.706503630327497502e-04j)
 (1.785538559107093285e-04+1.731380189120142426e-04j)
 (1.811385192904318216e-04+1.756442851297729832e-04j)
 (1.837421297091025661e-04+1.781689236911085784e-04j)
 (1.863644324335418353e-04+1.807116875893244648e-04j)
 (1.890051634064503553e-04+1.832723207764207825e-04j)
 (1.916640492202443624e-04+1.858505581377229332e-04j)
 (1.943408070952491263e-04+1.884461254707366020e-04j)
 (1.970351448623274286e-04+1.910587394683029147e-04j)
 (1.997467609500159385e-04+1.936881077061252884e-04j)
 (2.024753443762385195e-04+1.963339286347339484e-04j)
 (2.052205747446667256e-04+1.989958915759568495e-04j)
 (2.079821222457941101e-04+2.016736767239612701e-04j)
 (2.107596476627846016e-04+2.043669551509250018e-04j)
 (2.135528023821610031e-04+2.070753888174004279e-04j)
 (2.163612284093887445e-04+2.097986305874258899e-04j)
 (2.191845583894112414e-04+2.125363242484378727e-04j)
 (2.220224156321921796e-04+2.152881045360386823e-04j)
 (2.248744141433121891e-04+2.180535971636650416e-04j)
