8.516125000000000611e+00,-5.307462566480000277e+01,1.582684528849999879e+02
8.516156249999999872e+00,-5.322358864160000280e+01,1.556741473209999924e+02
8.516187499999999133e+00,-5.300456841620000148e+01,1.541822318160000123e+02
8.516218750000000171e+00,-5.314067408500000056e+01,1.553114127400000086e+02
8.516249999999999432e+00,-5.316358857040000174e+01,1.524974439879999863e+02
8.516281250000000469e+00,-5.308040351030000181e+01,1.521119706450000137e+02
8.516312499999999730e+00,-5.285515539459999701e+01,1.511378706259999944e+02
8.516343750000000767e+00,-5.298269877820000318e+01,1.496592618690000052e+02
8.516375000000000028e+00,-5.314521176440000261e+01,1.498434348220000061e+02
8.516406249999999289e+00,-5.300292346700000223e+01,1.485121719130000031e+02
8.516437500000000327e+00,-5.293742069240000347e+01,1.475338658560000056e+02
8.516468749999999588e+00,-5.317771345850000131e+01,1.479007520279999994e+02
8.516500000000000625e+00,-5.294434817070000321e+01,1.463345419800000116e+02
8.516531249999999886e+00,-5.310701308630000028e+01,1.468371327119999989e+02
8.516562499999999147e+00,-5.287217928799999811e+01,1.459940987180000036e+02
8.516593750000000185e+00,-5.293062559389999677e+01,1.439287430980000124e+02
8.516624999999999446e+00,-5.283148025189999686e+01,1.441963758720000044e+02
8.516656250000000483e+00,-5.289941518269999676e+01,1.439881941419999976e+02
8.516687499999999744e+00,-5.311391655549999768e+01,1.422260106379999911e+02
8.516718750000000782e+00,-5.275292357309999858e+01,1.425289570820000051e+02
8.516750000000000043e+00,-5.273155397949999923e+01,1.401924427360000038e+02
8.516781249999999304e+00,-5.284271552519999915e+01,1.382252870869999981e+02
8.516812500000000341e+00,-5.271710032859999728e+01,1.391876503720000073e+02
8.516843749999999602e+00,-5.260389178700000201e+01,1.380034662729999866e+02
8.516875000000000639e+00,-5.295177802170000092e+01,1.371308980020000092e+02
8.516906249999999901e+00,-5.260357818309999800e+01,1.362417945189999955e+02
8.516937499999999162e+00,-5.260542456950000201e+01,1.374270846070000118e+02
8.516968750000000199e+00,-5.258818985730000151e+01,1.345964002759999971e+02
8.516999999999999460e+00,-5.265561673370000051e+01,1.352354263349999997e+02
8.517031250000000497e+00,-5.256374183959999868e+01,1.340528610920000006e+02
8.517062499999999758e+00,-5.273209698459999828e+01,1.342892479879999996e+02
8.517093750000000796e+00,-5.259356508829999655e+01,1.305602327789999890e+02
8.517125000000000057e+00,-5.261334216760000260e+01,1.320300469709999902e+02
8.517156249999999318e+00,-5.260986422170000054e+01,1.321960552909999933e+02
8.517187500000000355e+00,-5.249728873210000302e+01,1.297837615379999932e+02
8.517218749999999616e+00,-5.247750802880000265e+01,1.295866078679999873e+02
8.517250000000000654e+00,-5.262346220650000106e+01,1.284866492829999913e+02
8.517281249999999915e+00,-5.245220517500000312e+01,1.286945907719999980e+02
8.517312499999999176e+00,-5.261521094649999952e+01,1.258604121230000032e+02
8.517343750000000213e+00,-5.261775019459999925e+01,1.249721973300000002e+02
8.517374999999999474e+00,-5.255347095700000182e+01,1.257536050500000044e+02
8.517406250000000512e+00,-5.259522015929999839e+01,1.238960903659999957e+02
8.517437499999999773e+00,-5.240953810709999772e+01,1.247395032459999982e+02
8.517468750000000810e+00,-5.258665815999999893e+01,1.229233632800000038e+02
8.517500000000000071e+00,-5.243981047030000298e+01,1.220666928440000021e+02
8.517531249999999332e+00,-5.223794065479999915e+01,1.217934108620000018e+02
8.517562500000000369e+00,-5.235059026380000091e+01,1.212647967249999965e+02
8.517593749999999631e+00,-5.247103067190000303e+01,1.190914422940000037e+02
8.517625000000000668e+00,-5.222916079769999698e+01,1.188485347249999933e+02
8.517656249999999929e+00,-5.227690992899999856e+01,1.179802226110000021e+02
8.517687499999999190e+00,-5.241485287129999904e+01,1.177713071860000014e+02
8.517718750000000227e+00,-5.241678225849999961e+01,1.173250665839999982e+02
8.517749999999999488e+00,-5.241476518019999986e+01,1.173322025460000049e+02
8.517781250000000526e+00,-5.204122843100000040e+01,1.155504932239999931e+02
8.517812499999999787e+00,-5.238857442300000145e+01,1.146372074429999941e+02
8.517843750000000824e+00,-5.242199047710000315e+01,1.129690338850000018e+02
8.517875000000000085e+00,-5.237167353529999758e+01,1.123922553590000035e+02
8.517906249999999346e+00,-5.236253541989999860e+01,1.122797889120000008e+02
8.517937500000000384e+00,-5.239208570459999947e+01,1.119275811379999936e+02
8.517968749999999645e+00,-5.211234125299999675e+01,1.102312044420000063e+02
8.518000000000000682e+00,-5.236346762069999983e+01,1.092132803209999992e+02
8.518031249999999943e+00,-5.225278363399999648e+01,1.094293194939999978e+02
