8.400000000000000355e+00,-2.998770864907845946e-02
8.400124999999999176e+00,-3.258652511668713725e-02
8.400249999999999773e+00,-3.681648411086052564e-02
8.400375000000000369e+00,-3.999017245985619917e-02
8.400499999999999190e+00,-4.349765133249511306e-02
8.400624999999999787e+00,-4.726612480150577111e-02
8.400750000000000384e+00,-4.973490261903956711e-02
8.400874999999999204e+00,-5.243106607157416166e-02
8.400999999999999801e+00,-5.520550947173408218e-02
8.401125000000000398e+00,-5.819626374036312999e-02
8.401249999999999218e+00,-5.957502540654507905e-02
8.401374999999999815e+00,-6.219808028147666423e-02
8.401500000000000412e+00,-6.442172422023156875e-02
8.401624999999999233e+00,-6.503174507447140318e-02
8.401749999999999829e+00,-6.817482004071218071e-02
8.401875000000000426e+00,-6.907269074278327148e-02
8.401999999999999247e+00,-7.006961910976861052e-02
8.402124999999999844e+00,-7.092303168590446960e-02
8.402250000000000441e+00,-7.266024813558275008e-02
8.402374999999999261e+00,-7.245091585916990651e-02
8.402499999999999858e+00,-7.311513307480577151e-02
8.402625000000000455e+00,-7.371059766182219697e-02
8.402749999999999275e+00,-7.360970274213010645e-02
8.402874999999999872e+00,-7.453992039040413520e-02
8.403000000000000469e+00,-7.392336662099177613e-02
8.403124999999999289e+00,-7.274446552192725957e-02
8.403249999999999886e+00,-7.269376077284667170e-02
8.403375000000000483e+00,-7.180848888722871082e-02
8.403499999999999304e+00,-7.125316811486287483e-02
8.403624999999999901e+00,-6.914484619999022863e-02
8.403750000000000497e+00,-6.902773382516452783e-02
8.403874999999999318e+00,-6.779313575329914965e-02
8.403999999999999915e+00,-6.687069922711566528e-02
8.404125000000000512e+00,-6.498553901634646079e-02
8.404249999999999332e+00,-6.396473114119827219e-02
8.404374999999999929e+00,-6.204215576133781385e-02
8.404500000000000526e+00,-5.998764207019674499e-02
8.404624999999999346e+00,-5.822431076676240491e-02
8.404749999999999943e+00,-5.621221814167653985e-02
8.404875000000000540e+00,-5.287003497522319018e-02
8.404999999999999361e+00,-5.109664289382065405e-02
8.405124999999999957e+00,-4.923098705873538150e-02
8.405250000000000554e+00,-4.516709625389886407e-02
8.405374999999999375e+00,-4.354507150549211114e-02
8.405499999999999972e+00,-4.130783357913522802e-02
8.405625000000000568e+00,-3.886930103192873243e-02
8.405749999999999389e+00,-3.653230677482841027e-02
8.405874999999999986e+00,-3.352914769363055103e-02
8.406000000000000583e+00,-3.114194244977100401e-02
8.406124999999999403e+00,-2.779259596272670718e-02
8.406250000000000000e+00,-2.568114926232181738e-02
8.406375000000000597e+00,-2.259846040341823015e-02
8.406499999999999417e+00,-2.024704555383516347e-02
8.406625000000000014e+00,-1.697824049598523066e-02
8.406750000000000611e+00,-1.449903305896974026e-02
8.406874999999999432e+00,-1.219171329596546727e-02
8.407000000000000028e+00,-9.077269346678962236e-03
8.407125000000000625e+00,-6.955074009743794639e-03
8.407249999999999446e+00,-4.949392246039380217e-03
8.407375000000000043e+00,-1.483760184858906594e-03
8.407500000000000639e+00,2.907870979595994498e-04
8.407624999999999460e+00,2.574304091905676994e-03
8.407750000000000057e+00,5.476399801502523923e-03
8.407875000000000654e+00,7.518137164590293908e-03
8.407999999999999474e+00,9.273006882994844213e-03
8.408125000000000071e+00,1.204308917829197134e-02
8.408250000000000668e+00,1.338181669511048777e-02
8.408374999999999488e+00,1.551850575880645011e-02
8.408500000000000085e+00,1.791898243794895484e-02
8.408625000000000682e+00,1.945484499188981919e-02
8.408749999999999503e+00,2.100527481811359509e-02
8.408875000000000099e+00,2.286802964677392414e-02
8.409000000000000696e+00,2.338132953125163227e-02
8.409124999999999517e+00,2.409456464860559866e-02
8.409250000000000114e+00,2.553558370588474014e-02
8.409375000000000711e+00,2.610489294918080794e-02
8.409499999999999531e+00,2.718523705408215640e-02
8.409625000000000128e+00,2.726767637826793544e-02
8.409750000000000725e+00,2.858924331718132317e-02
8.409874999999999545e+00,2.769544459502942813e-02
8.410000000000000142e+00,2.739129872001860866e-02
8.410125000000000739e+00,2.849463353423450918e-02
8.410249999999999559e+00,2.759069306571132474e-02
8.410375000000000156e+00,2.765606868817624409e-02
8.410500000000000753e+00,2.637955955280935072e-02
8.410624999999999574e+00,2.589146272852202446e-02
8.410750000000000171e+00,2.476562051093311734e-02
8.410875000000000767e+00,2.366276798758096267e-02
8.410999999999999588e+00,2.207501990633753408e-02
8.411125000000000185e+00,2.063372505854008110e-02
8.411250000000000782e+00,1.914483217474877152e-02
8.411374999999999602e+00,1.747220935554141819e-02
8.411500000000000199e+00,1.534727037037356134e-02
8.411625000000000796e+00,1.233472125642473549e-02
8.411749999999999616e+00,9.830146899807101768e-03
8.411875000000000213e+00,6.521413844871259968e-03
8.412000000000000810e+00,4.067163689839004004e-03
8.412124999999999631e+00,1.877378133515739123e-03
8.412250000000000227e+00,-2.285518159703792129e-03
8.412375000000000824e+00,-4.871014855993338610e-03
8.412499999999999645e+00,-9.862079681104307660e-03
8.412625000000000242e+00,-1.310463770052666677e-02
8.412750000000000838e+00,-1.694031704517207082e-02
8.412874999999999659e+00,-1.812920484928753906e-02
8.413000000000000256e+00,-2.124600080516581002e-02
8.413125000000000853e+00,-2.331864667161970273e-02
8.413249999999999673e+00,-2.536053046760033958e-02
8.413375000000000270e+00,-2.741091113393578915e-02
8.413500000000000867e+00,-2.975620858085414877e-02
8.413624999999999687e+00,-3.119843948203471218e-02
8.413750000000000284e+00,-3.367169747567244631e-02
8.413875000000000881e+00,-3.475761370506219583e-02
8.413999999999999702e+00,-3.647714394745460442e-02
8.414125000000000298e+00,-3.739759724188707057e-02
8.414249999999999119e+00,-3.914897258709021388e-02
8.414374999999999716e+00,-4.025794960345152607e-02
8.414500000000000313e+00,-4.113224255141567642e-02
8.414624999999999133e+00,-4.189549658085206518e-02
8.414749999999999730e+00,-4.331085363093561957e-02
8.414875000000000327e+00,-4.375101939003794849e-02
8.414999999999999147e+00,-4.363282624437819779e-02
8.415124999999999744e+00,-4.377854916211271208e-02
8.415250000000000341e+00,-4.417722734885703995e-02
8.415374999999999162e+00,-4.456988610503287429e-02
8.415499999999999758e+00,-4.420632920202455240e-02
8.415625000000000355e+00,-4.448359936674045612e-02
8.415749999999999176e+00,-4.300248329629885458e-02
8.415874999999999773e+00,-4.373945750023511270e-02
8.416000000000000369e+00,-4.453451955556725350e-02
8.416124999999999190e+00,-4.406796281341901489e-02
8.416249999999999787e+00,-4.238978940069593193e-02
8.416375000000000384e+00,-4.227959014663529302e-02
8.416499999999999204e+00,-4.182453151450166162e-02
8.416624999999999801e+00,-4.161540209523284517e-02
8.416750000000000398e+00,-4.021918567635446307e-02
8.416874999999999218e+00,-3.859864132680096427e-02
8.416999999999999815e+00,-3.808759546377299410e-02
8.417125000000000412e+00,-3.754495301063248691e-02
8.417249999999999233e+00,-3.629475145761212884e-02
8.417374999999999829e+00,-3.481219268598095828e-02
8.417500000000000426e+00,-3.513101053505046645e-02
8.417624999999999247e+00,-3.424429607323803415e-02
8.417749999999999844e+00,-3.240599949321271156e-02
8.417875000000000441e+00,-3.114153190484220124e-02
8.417999999999999261e+00,-3.079365925146493321e-02
8.418124999999999858e+00,-2.862953396133138817e-02
8.418250000000000455e+00,-2.769735904550252314e-02
8.418374999999999275e+00,-2.613849616809954535e-02
8.418499999999999872e+00,-2.508659927116629884e-02
8.418625000000000469e+00,-2.344049036768447447e-02
8.418749999999999289e+00,-2.189661202415832397e-02
8.418874999999999886e+00,-2.128531637616482008e-02
8.419000000000000483e+00,-1.882731421610295275e-02
8.419124999999999304e+00,-1.772387506051459338e-02
8.419249999999999901e+00,-1.754449696126503255e-02
8.419375000000000497e+00,-1.540611608243452890e-02
8.419499999999999318e+00,-1.477616910950962925e-02
8.419624999999999915e+00,-1.327599426669462401e-02
8.419750000000000512e+00,-1.192029832627544694e-02
8.419874999999999332e+00,-1.075058135228540435e-02
8.419999999999999929e+00,-9.650508758295039957e-03
8.420125000000000526e+00,-7.677039472976709966e-03
8.420249999999999346e+00,-7.347283014636607490e-03
8.420374999999999943e+00,-5.180749282366114983e-03
8.420500000000000540e+00,-2.634214655174660358e-03
8.420624999999999361e+00,-3.191559772347363211e-03
8.420749999999999957e+00,-2.818285992356339698e-03
8.420875000000000554e+00,-2.036846145591519885e-03
8.420999999999999375e+00,-2.977076959739810569e-04
8.421124999999999972e+00,5.866069183464439618e-04
8.421250000000000568e+00,1.512038005189009215e-03
8.421374999999999389e+00,1.490425036430376160e-03
8.421499999999999986e+00,2.710353155010836179e-03
8.421625000000000583e+00,4.629622966008217766e-03
8.421749999999999403e+00,3.811215097896891724e-03
8.421875000000000000e+00,4.670554845176477787e-03
8.422000000000000597e+00,5.105143071785278597e-03
8.422124999999999417e+00,5.343564368428865841e-03
8.422250000000000014e+00,5.403215824253737587e-03
8.422375000000000611e+00,7.182092167476450406e-03
8.422499999999999432e+00,6.622742313154295069e-03
8.422625000000000028e+00,6.967834061798794387e-03
8.422750000000000625e+00,6.977164615487640997e-03
8.422874999999999446e+00,6.775724864943988290e-03
8.423000000000000043e+00,6.570051162267998013e-03
8.423125000000000639e+00,6.236956768394974482e-03
8.423249999999999460e+00,6.608629865589465968e-03
8.423375000000000057e+00,6.272974255014107658e-03
8.423500000000000654e+00,6.608537121574997730e-03
8.423624999999999474e+00,5.003333389405451026e-03
8.423750000000000071e+00,5.416936412323825056e-03
8.423875000000000668e+00,4.524851042381039523e-03
8.423999999999999488e+00,3.552254132290100230e-03
8.424125000000000085e+00,3.537855044880411359e-03
8.424250000000000682e+00,2.349078555239025867e-03
8.424374999999999503e+00,1.990165493011675224e-03
8.424500000000000099e+00,8.470582394413117555e-04
8.424625000000000696e+00,-3.038257361604457252e-04
8.424749999999999517e+00,-2.557852442828578710e-03
8.424875000000000114e+00,-2.951595056859490640e-03
8.425000000000000711e+00,-3.627930107892085587e-03
8.425124999999999531e+00,-5.281529403917406551e-03
8.425250000000000128e+00,-7.791975032192588468e-03
8.425375000000000725e+00,-1.089587529007934874e-02
8.425499999999999545e+00,-1.391091527017901397e-02
8.425625000000000142e+00,-1.463474243977264111e-02
8.425750000000000739e+00,-1.748828715727573924e-02
8.425874999999999559e+00,-1.896984475845631124e-02
8.426000000000000156e+00,-2.071877595872656519e-02
8.426125000000000753e+00,-2.312262420968891341e-02
8.426249999999999574e+00,-2.405413459307492730e-02
8.426375000000000171e+00,-2.540377342385985449e-02
8.426500000000000767e+00,-2.639421161623184409e-02
8.426624999999999588e+00,-2.710240433172128593e-02
8.426750000000000185e+00,-2.781898351097267241e-02
8.426875000000000782e+00,-2.802224748322407200e-02
8.426999999999999602e+00,-2.856297101413413086e-02
8.427125000000000199e+00,-2.891738320700942833e-02
8.427250000000000796e+00,-2.930135235079744938e-02
8.427374999999999616e+00,-2.908390443610975318e-02
8.427500000000000213e+00,-2.764472921081539969e-02
8.427625000000000810e+00,-2.824895279571393303e-02
8.427749999999999631e+00,-2.701154347753981222e-02
8.427875000000000227e+00,-2.714601871561134194e-02
8.428000000000000824e+00,-2.533568851308976022e-02
8.428124999999999645e+00,-2.460025184842318247e-02
8.428250000000000242e+00,-2.299291951293908065e-02
8.428375000000000838e+00,-2.185630446487635270e-02
8.428499999999999659e+00,-2.147875836510149128e-02
8.428625000000000256e+00,-1.949445675499184016e-02
8.428750000000000853e+00,-1.747210886698136179e-02
8.428874999999999673e+00,-1.665497740201876686e-02
8.429000000000000270e+00,-1.353684265524746078e-02
8.429125000000000867e+00,-1.206730741590628098e-02
8.429249999999999687e+00,-1.074509756504993252e-02
8.429375000000000284e+00,-8.829317919093915279e-03
8.429500000000000881e+00,-6.288233735570525340e-03
8.429624999999999702e+00,-4.896110445371304465e-03
8.429750000000000298e+00,-2.108339837060324573e-03
8.429874999999999119e+00,6.451088912995395219e-05
8.429999999999999716e+00,2.638964505122076698e-03
8.430125000000000313e+00,4.114452216767650050e-03
8.430249999999999133e+00,6.893893471453305111e-03
8.430374999999999730e+00,9.144105722452167129e-03
8.430500000000000327e+00,1.116561376940874983e-02
8.430624999999999147e+00,1.399079172761541479e-02
8.430749999999999744e+00,1.640403313727772927e-02
8.430875000000000341e+00,1.867658560687096569e-02
8.430999999999999162e+00,1.943624889521619603e-02
8.431124999999999758e+00,2.258858692051149419e-02
8.431250000000000355e+00,2.420551957592048664e-02
8.431374999999999176e+00,2.620560292583506978e-02
8.431499999999999773e+00,2.921994174439387915e-02
8.431625000000000369e+00,3.057407533524725274e-02
8.431749999999999190e+00,3.293634203311482378e-02
8.431874999999999787e+00,3.461922956795457362e-02
8.432000000000000384e+00,3.538459032143215222e-02
8.432124999999999204e+00,3.851404082819395724e-02
8.432249999999999801e+00,3.944969574672541057e-02
8.432375000000000398e+00,4.090961314703170371e-02
8.432499999999999218e+00,4.130827393599786901e-02
8.432624999999999815e+00,4.392772247864012991e-02
8.432750000000000412e+00,4.504791519871492733e-02
8.432874999999999233e+00,4.580688468808413738e-02
8.432999999999999829e+00,4.814378553616280310e-02
8.433125000000000426e+00,4.814330368260263948e-02
8.433249999999999247e+00,4.936789992164902774e-02
8.433374999999999844e+00,4.883508381711806901e-02
8.433500000000000441e+00,4.934304328923011518e-02
8.433624999999999261e+00,4.997819101040137935e-02
8.433749999999999858e+00,5.162065545702215763e-02
8.433875000000000455e+00,5.100521563798360303e-02
8.433999999999999275e+00,5.049709822619113941e-02
8.434124999999999872e+00,5.143750276680675304e-02
8.434250000000000469e+00,5.053391857082759064e-02
8.434374999999999289e+00,5.072773065908278700e-02
8.434499999999999886e+00,4.995658196431729259e-02
8.434625000000000483e+00,4.942713165762913086e-02
8.434749999999999304e+00,4.839340628740840256e-02
8.434874999999999901e+00,4.759763662210567126e-02
8.435000000000000497e+00,4.776772988198144110e-02
8.435124999999999318e+00,4.613814696688101069e-02
8.435249999999999915e+00,4.388930758415021671e-02
8.435375000000000512e+00,4.335252939964870378e-02
8.435499999999999332e+00,4.141061199781717606e-02
