 02-04-18,00:51:07,5.150130E+0
 02-04-18,00:52:07,5.153680E+0
 02-04-18,00:53:07,5.157910E+0
 02-04-18,00:54:07,5.164250E+0
 02-04-18,00:55:08,5.166110E+0
 02-04-18,00:56:08,5.167120E+0
 02-04-18,00:57:08,5.172110E+0
 02-04-18,00:58:08,5.174800E+0
 02-04-18,00:59:08,5.176760E+0
 02-04-18,01:00:08,5.177570E+0
 02-04-18,01:01:08,5.177670E+0
 02-04-18,01:02:08,5.176880E+0
 02-04-18,01:03:08,5.171460E+0
 02-04-18,01:04:08,5.168420E+0
 02-04-18,01:05:08,5.164480E+0
 02-04-18,01:06:08,5.162200E+0
 02-04-18,01:07:09,5.157300E+0
 02-04-18,01:08:09,5.155110E+0
 02-04-18,01:09:09,5.152150E+0
 02-04-18,01:10:09,5.149310E+0
 02-04-18,01:11:09,5.146840E+0
 02-04-18,01:12:09,5.146190E+0
 02-04-18,01:13:09,5.144970E+0
 02-04-18,01:14:09,5.144110E+0
 02-04-18,01:15:09,5.143740E+0
 02-04-18,01:16:09,5.143530E+0
 02-04-18,01:17:09,5.141260E+0
 02-04-18,01:18:09,5.140920E+0
 02-04-18,01:19:10,5.140090E+0
 02-04-18,01:20:10,5.137930E+0
 02-04-18,01:21:10,5.137420E+0
 02-04-18,01:22:10,5.135850E+0
 02-04-18,01:23:10,5.138450E+0
 02-04-18,01:24:10,5.138760E+0
 02-04-18,01:25:10,5.139000E+0
 02-04-18,01:26:11,5.140910E+0
 02-04-18,01:27:11,5.142370E+0
 02-04-18,01:28:11,5.143150E+0
 02-04-18,01:29:11,5.142450E+0
 02-04-18,01:30:11,5.144430E+0
 02-04-18,01:31:12,5.147420E+0
 02-04-18,01:32:12,5.151810E+0
 02-04-18,01:33:12,5.158070E+0
 02-04-18,01:34:12,5.160930E+0
 02-04-18,01:35:12,5.164180E+0
 02-04-18,01:36:12,5.170870E+0
 02-04-18,01:37:12,5.176100E+0
 02-04-18,01:38:12,5.181840E+0
 02-04-18,01:39:13,5.193930E+0
 02-04-18,01:40:13,5.198480E+0
 02-04-18,01:41:13,5.202910E+0
 02-04-18,01:42:13,5.206220E+0
 02-04-18,01:43:13,5.212750E+0
 02-04-18,01:44:13,5.215210E+0
 02-04-18,01:45:13,5.217720E+0
 02-04-18,01:46:13,5.221100E+0
 02-04-18,01:47:13,5.223340E+0
 02-04-18,01:48:13,5.224550E+0
 02-04-18,01:49:13,5.224570E+0
 02-04-18,01:50:13,5.224830E+0
 02-04-18,01:51:14,5.224330E+0
 02-04-18,01:52:14,5.222670E+0
 02-04-18,01:53:14,5.221260E+0
 02-04-18,01:54:14,5.220010E+0
 02-04-18,01:55:14,5.218250E+0
 02-04-18,01:56:14,5.214440E+0
 02-04-18,01:57:14,5.213670E+0
 02-04-18,01:58:14,5.211450E+0
 02-04-18,01:59:14,5.210790E+0
 02-04-18,02:00:14,5.210350E+0
 02-04-18,02:01:14,5.209010E+0
 02-04-18,02:02:14,5.206280E+0
 02-04-18,02:03:15,5.206100E+0
 02-04-18,02:04:15,5.205550E+0
 02-04-18,02:05:15,5.205210E+0
 02-04-18,02:06:15,5.206040E+0
 02-04-18,02:07:15,5.205860E+0
 02-04-18,02:08:16,5.206070E+0
 02-04-18,02:09:16,5.203600E+0
 02-04-18,02:10:16,5.203780E+0
 02-04-18,02:11:16,5.203060E+0
 02-04-18,02:12:16,5.202310E+0
 02-04-18,02:13:16,5.202560E+0
 02-04-18,02:14:16,5.201860E+0
 02-04-18,02:15:16,5.200830E+0
 02-04-18,02:16:16,5.201460E+0
 02-04-18,02:17:17,5.201600E+0
 02-04-18,02:18:17,5.201120E+0
 02-04-18,02:19:17,5.201220E+0
 02-04-18,02:20:17,5.201340E+0
 02-04-18,02:21:17,5.201740E+0
 02-04-18,02:22:17,5.201360E+0
 02-04-18,02:23:17,5.200900E+0
 02-04-18,02:24:17,5.201440E+0
 02-04-18,02:25:18,5.203220E+0
 02-04-18,02:26:18,5.204750E+0
 02-04-18,02:27:18,5.206340E+0
 02-04-18,02:28:18,5.209450E+0
 02-04-18,02:29:18,5.212300E+0
 02-04-18,02:30:18,5.215720E+0
 02-04-18,02:31:19,5.219350E+0
 02-04-18,02:32:19,5.227900E+0
 02-04-18,02:33:19,5.231580E+0
 02-04-18,02:34:19,5.234340E+0
 02-04-18,02:35:19,5.239710E+0
 02-04-18,02:36:19,5.240980E+0
 02-04-18,02:37:19,5.242710E+0
 02-04-18,02:38:20,5.244440E+0
 02-04-18,02:39:20,5.245250E+0
 02-04-18,02:40:20,5.246380E+0
 02-04-18,02:41:20,5.245240E+0
 02-04-18,02:42:20,5.245600E+0
 02-04-18,02:43:20,5.245220E+0
 02-04-18,02:44:20,5.244060E+0
 02-04-18,02:45:20,5.241440E+0
 02-04-18,02:46:20,5.240550E+0
 02-04-18,02:47:20,5.239060E+0
 02-04-18,02:48:20,5.235830E+0
 02-04-18,02:49:20,5.234780E+0
 02-04-18,02:50:21,5.233990E+0
 02-04-18,02:51:21,5.233360E+0
 02-04-18,02:52:21,5.232680E+0
 02-04-18,02:53:21,5.231840E+0
 02-04-18,02:54:21,5.230800E+0
 02-04-18,02:55:21,5.230290E+0
 02-04-18,02:56:21,5.230410E+0
 02-04-18,02:57:21,5.230460E+0
 02-04-18,02:58:21,5.229960E+0
 02-04-18,02:59:21,5.230590E+0
 02-04-18,03:00:21,5.230460E+0
 02-04-18,03:01:22,5.229440E+0
 02-04-18,03:02:22,5.230000E+0
 02-04-18,03:03:22,5.229730E+0
 02-04-18,03:04:22,5.230460E+0
 02-04-18,03:05:22,5.231830E+0
 02-04-18,03:06:22,5.231760E+0
 02-04-18,03:07:22,5.230660E+0
 02-04-18,03:08:22,5.230770E+0
 02-04-18,03:09:23,5.231210E+0
 02-04-18,03:10:23,5.231580E+0
 02-04-18,03:11:23,5.232100E+0
 02-04-18,03:12:23,5.233440E+0
 02-04-18,03:13:23,5.232850E+0
 02-04-18,03:14:24,5.233180E+0
 02-04-18,03:15:24,5.233570E+0
 02-04-18,03:16:24,5.234270E+0
 02-04-18,03:17:24,5.235520E+0
 02-04-18,03:18:24,5.236040E+0
 02-04-18,03:19:25,5.237040E+0
 02-04-18,03:20:25,5.241860E+0
 02-04-18,03:21:25,5.245880E+0
 02-04-18,03:22:25,5.249620E+0
 02-04-18,03:23:25,5.252520E+0
 02-04-18,03:24:25,5.258300E+0
 02-04-18,03:25:25,5.260180E+0
 02-04-18,03:26:25,5.261800E+0
 02-04-18,03:27:25,5.263390E+0
 02-04-18,03:28:26,5.264850E+0
 02-04-18,03:29:26,5.265100E+0
 02-04-18,03:30:26,5.265750E+0
 02-04-18,03:31:26,5.265990E+0
 02-04-18,03:32:26,5.266250E+0
 02-04-18,03:33:26,5.265790E+0
 02-04-18,03:34:26,5.265400E+0
 02-04-18,03:35:27,5.264810E+0
 02-04-18,03:36:27,5.264220E+0
 02-04-18,03:37:27,5.261540E+0
 02-04-18,03:38:27,5.259640E+0
 02-04-18,03:39:27,5.257940E+0
 02-04-18,03:40:27,5.255230E+0
 02-04-18,03:41:27,5.254930E+0
 02-04-18,03:42:27,5.254420E+0
 02-04-18,03:43:27,5.252770E+0
 02-04-18,03:44:27,5.251980E+0
 02-04-18,03:45:27,5.251540E+0
 02-04-18,03:46:27,5.250070E+0
 02-04-18,03:47:27,5.248450E+0
 02-04-18,03:48:28,5.248350E+0
 02-04-18,03:49:28,5.249000E+0
 02-04-18,03:50:28,5.247840E+0
 02-04-18,03:51:28,5.247650E+0
 02-04-18,03:52:28,5.246950E+0
 02-04-18,03:53:28,5.246540E+0
 02-04-18,03:54:28,5.247050E+0
 02-04-18,03:55:28,5.247110E+0
 02-04-18,03:56:29,5.246890E+0
 02-04-18,03:57:29,5.247980E+0
 02-04-18,03:58:29,5.247630E+0
 02-04-18,03:59:29,5.246820E+0
 02-04-18,04:00:29,5.245710E+0
 02-04-18,04:01:29,5.246580E+0
 02-04-18,04:02:29,5.246620E+0
 02-04-18,04:03:29,5.245800E+0
 02-04-18,04:04:29,5.246370E+0
 02-04-18,04:05:29,5.245450E+0
 02-04-18,04:06:29,5.245240E+0
 02-04-18,04:07:30,5.244820E+0
 02-04-18,04:08:30,5.244410E+0
 02-04-18,04:09:30,5.244400E+0
 02-04-18,04:10:30,5.245510E+0
 02-04-18,04:11:30,5.247280E+0
 02-04-18,04:12:30,5.248580E+0
 02-04-18,04:13:30,5.253640E+0
 02-04-18,04:14:30,5.256190E+0
 02-04-18,04:15:31,5.259390E+0
 02-04-18,04:16:31,5.263930E+0
 02-04-18,04:17:31,5.266530E+0
 02-04-18,04:18:31,5.268480E+0
 02-04-18,04:19:31,5.272330E+0
 02-04-18,04:20:31,5.274280E+0
 02-04-18,04:21:31,5.276020E+0
 02-04-18,04:22:32,5.277950E+0
 02-04-18,04:23:32,5.278850E+0
 02-04-18,04:24:32,5.279840E+0
 02-04-18,04:25:32,5.280310E+0
 02-04-18,04:26:32,5.279720E+0
 02-04-18,04:27:32,5.279710E+0
 02-04-18,04:28:32,5.278850E+0
 02-04-18,04:29:32,5.276200E+0
 02-04-18,04:30:32,5.274700E+0
 02-04-18,04:31:32,5.273630E+0
 02-04-18,04:32:32,5.270210E+0
 02-04-18,04:33:32,5.268980E+0
 02-04-18,04:34:33,5.268240E+0
 02-04-18,04:35:33,5.267100E+0
 02-04-18,04:36:33,5.264810E+0
 02-04-18,04:37:33,5.263740E+0
 02-04-18,04:38:33,5.262060E+0
 02-04-18,04:39:33,5.260300E+0
 02-04-18,04:40:33,5.259380E+0
 02-04-18,04:41:33,5.258960E+0
 02-04-18,04:42:33,5.257210E+0
 02-04-18,04:43:34,5.257660E+0
 02-04-18,04:44:34,5.256960E+0
 02-04-18,04:45:34,5.256730E+0
 02-04-18,04:46:34,5.256640E+0
 02-04-18,04:47:34,5.256350E+0
 02-04-18,04:48:34,5.257070E+0
 02-04-18,04:49:34,5.257630E+0
 02-04-18,04:50:34,5.257930E+0
 02-04-18,04:51:34,5.257730E+0
 02-04-18,04:52:34,5.257980E+0
 02-04-18,04:53:34,5.257830E+0
 02-04-18,04:54:34,5.258620E+0
 02-04-18,04:55:34,5.257540E+0
 02-04-18,04:56:35,5.257430E+0
 02-04-18,04:57:35,5.255970E+0
 02-04-18,04:58:35,5.255880E+0
 02-04-18,04:59:35,5.256660E+0
 02-04-18,05:00:35,5.256390E+0
 02-04-18,05:01:36,5.257550E+0
 02-04-18,05:02:36,5.259860E+0
 02-04-18,05:03:36,5.262080E+0
 02-04-18,05:04:36,5.262840E+0
 02-04-18,05:05:36,5.268030E+0
 02-04-18,05:06:36,5.270830E+0
 02-04-18,05:07:36,5.273480E+0
 02-04-18,05:08:36,5.276620E+0
 02-04-18,05:09:36,5.278500E+0
 02-04-18,05:10:37,5.279940E+0
 02-04-18,05:11:37,5.283850E+0
 02-04-18,05:12:37,5.285850E+0
 02-04-18,05:13:37,5.287640E+0
 02-04-18,05:14:37,5.288410E+0
 02-04-18,05:15:37,5.289210E+0
 02-04-18,05:16:37,5.289350E+0
 02-04-18,05:17:37,5.287180E+0
 02-04-18,05:18:37,5.285330E+0
 02-04-18,05:19:37,5.283720E+0
 02-04-18,05:20:37,5.282070E+0
 02-04-18,05:21:37,5.279230E+0
 02-04-18,05:22:38,5.277820E+0
 02-04-18,05:23:38,5.276060E+0
 02-04-18,05:24:38,5.273130E+0
 02-04-18,05:25:38,5.272060E+0
 02-04-18,05:26:38,5.270630E+0
 02-04-18,05:27:38,5.269470E+0
 02-04-18,05:28:38,5.268140E+0
 02-04-18,05:29:38,5.267360E+0
 02-04-18,05:30:38,5.265900E+0
 02-04-18,05:31:38,5.264370E+0
 02-04-18,05:32:39,5.264030E+0
 02-04-18,05:33:39,5.263670E+0
 02-04-18,05:34:39,5.264160E+0
 02-04-18,05:35:39,5.264760E+0
 02-04-18,05:36:39,5.263400E+0
 02-04-18,05:37:39,5.262400E+0
 02-04-18,05:38:39,5.262200E+0
 02-04-18,05:39:39,5.262160E+0
 02-04-18,05:40:39,5.262300E+0
 02-04-18,05:41:39,5.262210E+0
 02-04-18,05:42:39,5.261910E+0
 02-04-18,05:43:39,5.261190E+0
 02-04-18,05:44:39,5.262260E+0
 02-04-18,05:45:40,5.263030E+0
 02-04-18,05:46:40,5.263770E+0
 02-04-18,05:47:40,5.264860E+0
 02-04-18,05:48:40,5.264680E+0
 02-04-18,05:49:40,5.264200E+0
 02-04-18,05:50:40,5.264540E+0
 02-04-18,05:51:40,5.265360E+0
 02-04-18,05:52:41,5.266380E+0
 02-04-18,05:53:41,5.267880E+0
 02-04-18,05:54:41,5.271840E+0
 02-04-18,05:55:41,5.273200E+0
 02-04-18,05:56:41,5.275150E+0
 02-04-18,05:57:41,5.280830E+0
 02-04-18,05:58:41,5.283480E+0
 02-04-18,05:59:41,5.285080E+0
 02-04-18,06:00:41,5.289260E+0
 02-04-18,06:01:41,5.290940E+0
 02-04-18,06:02:42,5.292410E+0
 02-04-18,06:03:42,5.292930E+0
 02-04-18,06:04:42,5.294680E+0
 02-04-18,06:05:42,5.295210E+0
 02-04-18,06:06:42,5.294990E+0
 02-04-18,06:07:42,5.294610E+0
 02-04-18,06:08:42,5.293110E+0
 02-04-18,06:09:42,5.291540E+0
 02-04-18,06:10:42,5.290010E+0
 02-04-18,06:11:43,5.289010E+0
 02-04-18,06:12:43,5.287620E+0
 02-04-18,06:13:43,5.285440E+0
 02-04-18,06:14:43,5.285380E+0
 02-04-18,06:15:43,5.283650E+0
 02-04-18,06:16:43,5.282630E+0
 02-04-18,06:17:43,5.281490E+0
 02-04-18,06:18:43,5.280720E+0
 02-04-18,06:19:43,5.279650E+0
 02-04-18,06:20:43,5.278500E+0
 02-04-18,06:21:44,5.277080E+0
 02-04-18,06:22:44,5.276410E+0
 02-04-18,06:23:44,5.274880E+0
 02-04-18,06:24:44,5.274550E+0
 02-04-18,06:25:44,5.274900E+0
 02-04-18,06:26:44,5.274870E+0
 02-04-18,06:27:44,5.273620E+0
 02-04-18,06:28:44,5.273070E+0
 02-04-18,06:29:44,5.272650E+0
 02-04-18,06:30:44,5.272130E+0
 02-04-18,06:31:44,5.272620E+0
 02-04-18,06:32:44,5.272310E+0
 02-04-18,06:33:44,5.272290E+0
 02-04-18,06:34:45,5.271810E+0
 02-04-18,06:35:45,5.271670E+0
 02-04-18,06:36:45,5.272550E+0
 02-04-18,06:37:45,5.272960E+0
 02-04-18,06:38:45,5.272520E+0
 02-04-18,06:39:45,5.272870E+0
 02-04-18,06:40:45,5.272040E+0
 02-04-18,06:41:45,5.272650E+0
 02-04-18,06:42:46,5.272940E+0
 02-04-18,06:43:46,5.272410E+0
 02-04-18,06:44:46,5.273550E+0
 02-04-18,06:45:46,5.275090E+0
 02-04-18,06:46:46,5.277690E+0
 02-04-18,06:47:46,5.279980E+0
 02-04-18,06:48:46,5.281620E+0
 02-04-18,06:49:46,5.286480E+0
 02-04-18,06:50:46,5.288700E+0
 02-04-18,06:51:46,5.291340E+0
 02-04-18,06:52:46,5.293240E+0
 02-04-18,06:53:47,5.295780E+0
 02-04-18,06:54:47,5.298170E+0
 02-04-18,06:55:47,5.299720E+0
 02-04-18,06:56:47,5.301800E+0
 02-04-18,06:57:47,5.302970E+0
 02-04-18,06:58:47,5.303560E+0
 02-04-18,06:59:48,5.301520E+0
 02-04-18,07:00:48,5.300510E+0
 02-04-18,07:01:48,5.300010E+0
 02-04-18,07:02:48,5.298300E+0
 02-04-18,07:03:48,5.296680E+0
 02-04-18,07:04:48,5.295400E+0
 02-04-18,07:05:48,5.293670E+0
 02-04-18,07:06:48,5.291070E+0
 02-04-18,07:07:48,5.290540E+0
 02-04-18,07:08:48,5.289730E+0
 02-04-18,07:09:48,5.288410E+0
 02-04-18,07:10:49,5.288230E+0
 02-04-18,07:11:49,5.287520E+0
 02-04-18,07:12:49,5.284640E+0
 02-04-18,07:13:49,5.284350E+0
 02-04-18,07:14:49,5.283720E+0
 02-04-18,07:15:49,5.282590E+0
 02-04-18,07:16:49,5.280500E+0
 02-04-18,07:17:50,5.280130E+0
 02-04-18,07:18:50,5.278820E+0
 02-04-18,07:19:50,5.277550E+0
 02-04-18,07:20:50,5.277700E+0
 02-04-18,07:21:51,5.277040E+0
 02-04-18,07:22:51,5.276180E+0
 02-04-18,07:23:51,5.276130E+0
 02-04-18,07:24:51,5.275200E+0
 02-04-18,07:25:51,5.273440E+0
 02-04-18,07:26:51,5.273600E+0
 02-04-18,07:27:51,5.273860E+0
 02-04-18,07:28:51,5.273550E+0
 02-04-18,07:29:51,5.273620E+0
 02-04-18,07:30:52,5.273290E+0
 02-04-18,07:31:52,5.272710E+0
 02-04-18,07:32:52,5.272560E+0
 02-04-18,07:33:52,5.273200E+0
 02-04-18,07:34:52,5.272900E+0
 02-04-18,07:35:52,5.274150E+0
 02-04-18,07:36:52,5.276030E+0
 02-04-18,07:37:52,5.278170E+0
 02-04-18,07:38:52,5.281120E+0
 02-04-18,07:39:52,5.282990E+0
 02-04-18,07:40:52,5.284790E+0
 02-04-18,07:41:52,5.286680E+0
 02-04-18,07:42:52,5.291100E+0
 02-04-18,07:43:53,5.294160E+0
 02-04-18,07:44:53,5.295680E+0
 02-04-18,07:45:53,5.300190E+0
 02-04-18,07:46:53,5.302320E+0
 02-04-18,07:47:53,5.303710E+0
 02-04-18,07:48:53,5.267350E+0
 02-04-18,07:49:54,5.258780E+0
 02-04-18,07:50:54,5.253430E+0
 02-04-18,07:51:54,5.246320E+0
 02-04-18,07:52:54,5.244340E+0
 02-04-18,07:53:54,5.242850E+0
 02-04-18,07:54:54,5.240990E+0
 02-04-18,07:55:54,5.235440E+0
 02-04-18,07:56:55,5.233180E+0
 02-04-18,07:57:55,5.230830E+0
 02-04-18,07:58:55,5.230330E+0
 02-04-18,07:59:55,5.231240E+0
 02-04-18,08:00:55,5.232550E+0
 02-04-18,08:01:55,5.233970E+0
 02-04-18,08:02:55,5.235430E+0
 02-04-18,08:03:55,5.224950E+0
 02-04-18,08:04:55,5.208680E+0
 02-04-18,08:05:56,5.205470E+0
 02-04-18,08:06:56,5.202760E+0
 02-04-18,08:07:56,5.202060E+0
 02-04-18,08:08:56,5.202560E+0
 02-04-18,08:09:56,5.202300E+0
 02-04-18,08:10:56,5.202020E+0
 02-04-18,08:11:56,5.204850E+0
 02-04-18,08:12:57,5.206850E+0
 02-04-18,08:13:57,5.209150E+0
 02-04-18,08:14:57,5.212410E+0
 02-04-18,08:15:57,5.213920E+0
 02-04-18,08:16:57,5.215390E+0
 02-04-18,08:17:57,5.217830E+0
 02-04-18,08:18:57,5.219080E+0
 02-04-18,08:19:58,5.220210E+0
 02-04-18,08:20:58,5.221330E+0
 02-04-18,08:21:58,5.222830E+0
 02-04-18,08:22:58,5.223100E+0
 02-04-18,08:23:58,5.221780E+0
 02-04-18,08:24:58,5.222600E+0
 02-04-18,08:25:58,5.223000E+0
 02-04-18,08:26:58,5.223650E+0
 02-04-18,08:27:58,5.217960E+0
 02-04-18,08:28:58,5.215140E+0
 02-04-18,08:29:58,5.212220E+0
 02-04-18,08:30:59,5.211130E+0
 02-04-18,08:31:59,5.211810E+0
 02-04-18,08:32:59,5.212880E+0
 02-04-18,08:33:59,5.215270E+0
 02-04-18,08:34:59,5.221330E+0
 02-04-18,08:35:59,5.223850E+0
 02-04-18,08:36:59,5.226140E+0
 02-04-18,08:37:59,5.229120E+0
 02-04-18,08:38:59,5.231680E+0
 02-04-18,08:39:59,5.232520E+0
 02-04-18,08:41:00,5.232470E+0
 02-04-18,08:42:00,5.231700E+0
 02-04-18,08:43:00,5.230410E+0
 02-04-18,08:44:00,5.229700E+0
 02-04-18,08:45:00,5.229900E+0
 02-04-18,08:46:00,5.229890E+0
 02-04-18,08:47:00,5.229770E+0
 02-04-18,08:48:00,5.228700E+0
 02-04-18,08:49:00,5.228520E+0
 02-04-18,08:50:01,5.229880E+0
 02-04-18,08:51:01,5.230600E+0
 02-04-18,08:52:01,5.230580E+0
 02-04-18,08:53:01,5.231800E+0
 02-04-18,08:54:01,5.233450E+0
 02-04-18,08:55:01,5.234430E+0
 02-04-18,08:56:01,5.234340E+0
 02-04-18,08:57:01,5.234670E+0
 02-04-18,08:58:01,5.232860E+0
 02-04-18,08:59:02,5.233210E+0
 02-04-18,09:00:02,5.232400E+0
 02-04-18,09:01:02,5.231420E+0
 02-04-18,09:02:02,5.230460E+0
 02-04-18,09:03:02,5.226500E+0
 02-04-18,09:04:03,5.201660E+0
 02-04-18,09:05:03,5.194730E+0
 02-04-18,09:06:03,5.190380E+0
 02-04-18,09:07:03,5.186160E+0
 02-04-18,09:08:03,5.183880E+0
 02-04-18,09:09:04,5.180620E+0
 02-04-18,09:10:04,5.180020E+0
 02-04-18,09:11:04,5.179770E+0
 02-04-18,09:12:04,5.178930E+0
 02-04-18,09:13:04,5.178090E+0
 02-04-18,09:14:04,5.176600E+0
 02-04-18,09:15:04,5.174920E+0
 02-04-18,09:16:04,5.177030E+0
 02-04-18,09:17:04,5.173210E+0
 02-04-18,09:18:04,5.175800E+0
 02-04-18,09:19:04,5.179180E+0
 02-04-18,09:20:04,5.182960E+0
 02-04-18,09:21:04,5.093640E+0
 02-04-18,09:22:04,5.050460E+0
 02-04-18,09:23:04,5.039530E+0
 02-04-18,09:24:05,5.030090E+0
 02-04-18,09:25:05,5.030690E+0
 02-04-18,09:26:05,5.031750E+0
 02-04-18,09:27:05,5.032270E+0
 02-04-18,09:28:05,5.029190E+0
 02-04-18,09:29:05,5.027690E+0
 02-04-18,09:30:05,5.025170E+0
 02-04-18,09:31:06,5.023430E+0
 02-04-18,09:32:06,5.021280E+0
 02-04-18,09:33:06,5.018440E+0
 02-04-18,09:34:06,5.006440E+0
 02-04-18,09:35:06,4.986560E+0
 02-04-18,09:36:06,4.984390E+0
 02-04-18,09:37:06,4.980620E+0
 02-04-18,09:38:06,4.978690E+0
 02-04-18,09:39:07,4.977280E+0
 02-04-18,09:40:07,4.976590E+0
 02-04-18,09:41:07,4.971910E+0
 02-04-18,09:42:07,4.974030E+0
 02-04-18,09:43:07,4.977710E+0
 02-04-18,09:44:07,4.975330E+0
 02-04-18,09:45:07,4.974040E+0
 02-04-18,09:46:07,4.973340E+0
 02-04-18,09:47:07,4.972880E+0
 02-04-18,09:48:08,4.971580E+0
 02-04-18,09:49:08,4.972450E+0
 02-04-18,09:50:08,4.972560E+0
 02-04-18,09:51:08,4.974280E+0
 02-04-18,09:52:08,4.976850E+0
 02-04-18,09:53:08,4.975950E+0
 02-04-18,09:54:08,4.972670E+0
 02-04-18,09:55:08,4.974540E+0
 02-04-18,09:56:08,4.979150E+0
 02-04-18,09:57:08,4.983320E+0
 02-04-18,09:58:09,4.985480E+0
 02-04-18,09:59:09,4.987390E+0
 02-04-18,10:00:09,4.986040E+0
 02-04-18,10:01:09,4.969890E+0
 02-04-18,10:02:09,4.960710E+0
 02-04-18,10:03:09,4.962990E+0
 02-04-18,10:04:09,4.966620E+0
 02-04-18,10:05:09,4.972590E+0
 02-04-18,10:06:09,4.987460E+0
 02-04-18,10:07:10,4.994900E+0
 02-04-18,10:08:10,5.004640E+0
 02-04-18,10:09:10,5.012790E+0
 02-04-18,10:10:10,5.016520E+0
 02-04-18,10:11:10,5.020520E+0
 02-04-18,10:12:10,5.023190E+0
 02-04-18,10:13:10,5.032870E+0
 02-04-18,10:14:11,5.033970E+0
 02-04-18,10:15:11,5.035650E+0
 02-04-18,10:16:11,5.041510E+0
 02-04-18,10:17:11,5.043310E+0
 02-04-18,10:18:11,5.045290E+0
 02-04-18,10:19:11,5.023010E+0
 02-04-18,10:20:11,5.018650E+0
 02-04-18,10:21:11,5.016030E+0
 02-04-18,10:22:11,5.015500E+0
 02-04-18,10:23:11,5.014950E+0
 02-04-18,10:24:12,5.015320E+0
 02-04-18,10:25:12,5.014260E+0
 02-04-18,10:26:12,5.011250E+0
 02-04-18,10:27:12,5.011940E+0
 02-04-18,10:28:12,5.013240E+0
 02-04-18,10:29:12,5.015930E+0
 02-04-18,10:30:12,5.017300E+0
 02-04-18,10:31:12,5.017990E+0
 02-04-18,10:32:13,5.020200E+0
 02-04-18,10:33:13,5.020820E+0
 02-04-18,10:34:13,5.023380E+0
 02-04-18,10:35:13,5.027470E+0
 02-04-18,10:36:13,5.029250E+0
 02-04-18,10:37:13,5.031650E+0
 02-04-18,10:38:13,5.031960E+0
 02-04-18,10:39:13,5.031640E+0
 02-04-18,10:40:14,5.032320E+0
 02-04-18,10:41:14,5.031880E+0
 02-04-18,10:42:14,5.031240E+0
 02-04-18,10:43:14,5.031520E+0
 02-04-18,10:44:14,5.032490E+0
 02-04-18,10:45:14,5.033380E+0
 02-04-18,10:46:14,5.034210E+0
 02-04-18,10:47:14,5.035990E+0
 02-04-18,10:48:14,5.036550E+0
 02-04-18,10:49:15,5.037290E+0
 02-04-18,10:50:15,5.039590E+0
 02-04-18,10:51:15,5.041680E+0
 02-04-18,10:52:15,5.042100E+0
 02-04-18,10:53:15,5.042700E+0
 02-04-18,10:54:15,5.044190E+0
 02-04-18,10:55:15,5.048180E+0
 02-04-18,10:56:15,5.047480E+0
 02-04-18,10:57:16,5.045780E+0
 02-04-18,10:58:16,5.043760E+0
 02-04-18,10:59:16,5.040830E+0
 02-04-18,11:00:16,5.039100E+0
 02-04-18,11:01:16,5.037830E+0
 02-04-18,11:02:16,5.036490E+0
 02-04-18,11:03:17,5.036010E+0
 02-04-18,11:04:17,5.035320E+0
 02-04-18,11:05:17,5.035570E+0
 02-04-18,11:06:17,5.035260E+0
