8.516125000000000611e+00,-5.294557021309999811e+01,1.499560608769999988e+02
8.516156249999999872e+00,-5.317724136670000235e+01,1.494231014410000000e+02
8.516187499999999133e+00,-5.323950569950000045e+01,1.496665637979999985e+02
8.516218750000000171e+00,-5.299745671229999999e+01,1.497074373250000008e+02
8.516249999999999432e+00,-5.151454087940000193e+01,1.504250670330000048e+02
8.516281250000000469e+00,-5.266158554470000297e+01,1.534596380620000104e+02
8.516312499999999730e+00,-5.305878696589999777e+01,1.441601599829999998e+02
8.516343750000000767e+00,-5.297538553609999923e+01,1.441024493500000005e+02
8.516375000000000028e+00,-5.365410630880000298e+01,1.463184839200000056e+02
8.516406249999999289e+00,-5.289641324290000313e+01,1.445351321800000051e+02
8.516437500000000327e+00,-5.324165695450000158e+01,1.453303596490000018e+02
8.516468749999999588e+00,-5.260993767560000123e+01,1.381634448799999859e+02
8.516500000000000625e+00,-5.183349448799999948e+01,1.356184978029999968e+02
8.516531249999999886e+00,-5.274770266880000236e+01,1.359696185260000050e+02
8.516562499999999147e+00,-5.335945638340000130e+01,1.435601670849999891e+02
8.516593750000000185e+00,-5.264427840409999959e+01,1.364760306999999955e+02
8.516624999999999446e+00,-5.366216477569999910e+01,1.422312036030000115e+02
8.516656250000000483e+00,-5.320789924620000022e+01,1.329157868240000084e+02
8.516687499999999744e+00,-5.338178660530000030e+01,1.395540351880000003e+02
8.516718750000000782e+00,-5.299217775759999682e+01,1.308011366469999928e+02
8.516750000000000043e+00,-5.353685575440000122e+01,1.331703976189999992e+02
8.516781249999999304e+00,-5.348947740700000253e+01,1.338285274010000023e+02
8.516812500000000341e+00,-5.269707129689999903e+01,1.308527495540000132e+02
8.516843749999999602e+00,-5.316879919899999862e+01,1.371747944900000107e+02
8.516875000000000639e+00,-5.308206140349999913e+01,1.279237317449999978e+02
8.516906249999999901e+00,-5.259134062860000114e+01,1.274059409200000061e+02
8.516937499999999162e+00,-5.247058426529999764e+01,1.243479194880000023e+02
